site,date,time,navTime,totalTime,lcp,fcp,ttfb,tbt,tti,longTasks,longestTask,error
"http://localhost:8080/","2024-11-27","13:00:19","752","5765","254.70000000298023","254.70000000298023","33.100000001490116","0","254.70000000298023","0","-1",""
"http://localhost:8080/","2024-11-27","13:00:25","761","5776","276.19999999925494","276.19999999925494","33.399999998509884","0","276.19999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","13:00:31","740","5755","244.09999999776483","244.09999999776483","30.599999997764826","0","244.09999999776483","0","-1",""
"http://localhost:8080/","2024-11-27","13:00:37","740","5753","243.69999999925494","243.69999999925494","32.19999999925494","0","243.69999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","13:00:43","758","5772","261.8999999985099","261.8999999985099","30.699999999254942","0","261.8999999985099","0","-1",""
"http://localhost:8080/","2024-11-27","13:00:49","725","5738","228.60000000149012","228.60000000149012","28.400000002235174","0","228.60000000149012","0","-1",""
"http://localhost:8080/","2024-11-27","13:00:55","753","5766","257.70000000298023","257.70000000298023","31.700000002980232","0","257.70000000298023","0","-1",""
"http://localhost:8080/","2024-11-27","13:01:01","735","5749","238.30000000074506","238.30000000074506","28.100000001490116","0","238.30000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","13:01:07","725","5738","229.20000000298023","229.20000000298023","25.200000002980232","0","229.20000000298023","0","-1",""
"http://localhost:8080/","2024-11-27","13:01:13","735","5749","240.5","240.5","29.699999999254942","0","240.5","0","-1",""
"http://localhost:8080/","2024-11-27","13:01:19","738","5744","241.69999999925494","241.69999999925494","22.799999997019768","0","241.69999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","13:01:25","725","5738","229.39999999850988","229.39999999850988","24.5","0","229.39999999850988","0","-1",""
"http://localhost:8080/","2024-11-27","13:01:31","721","5734","227.69999999925494","227.69999999925494","26.399999998509884","0","227.69999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","13:01:37","748","5760","253.30000000074506","253.30000000074506","25.899999998509884","0","253.30000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","13:01:43","728","5742","234.20000000298023","234.20000000298023","21.400000002235174","0","234.20000000298023","0","-1",""
"http://localhost:8080/","2024-11-27","13:01:49","787","5794","272","272","23.100000001490116","0","272","0","-1",""
"http://localhost:8080/","2024-11-27","13:01:55","718","5729","223","223","20.400000002235174","0","223","0","-1",""
"http://localhost:8080/","2024-11-27","13:02:01","733","5746","235.19999999925494","235.19999999925494","21","0","235.19999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","13:02:07","730","5742","235.19999999925494","235.19999999925494","21.5","0","235.19999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","13:02:13","732","5746","249","249","19.5","0","249","0","-1",""
"http://localhost:8080/","2024-11-27","13:02:19","732","5746","235.69999999925494","235.69999999925494","23.800000000745058","0","235.69999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","13:02:24","725","5739","241","241","23.800000000745058","0","241","0","-1",""
"http://localhost:8080/","2024-11-27","13:02:30","737","5751","242.29999999701977","242.29999999701977","21.599999997764826","0","242.29999999701977","0","-1",""
"http://localhost:8080/","2024-11-27","13:02:36","752","5764","232.90000000223517","232.90000000223517","24.600000001490116","0","232.90000000223517","0","-1",""
"http://localhost:8080/","2024-11-27","13:02:42","724","5737","229.69999999925494","229.69999999925494","21.900000002235174","0","229.69999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","13:02:48","733","5745","236.30000000074506","236.30000000074506","19.699999999254942","0","236.30000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","13:02:54","721","5733","225.89999999850988","225.89999999850988","19.599999997764826","0","225.89999999850988","0","-1",""
"http://localhost:8080/","2024-11-27","13:03:00","721","5733","227.09999999776483","227.09999999776483","19.599999997764826","0","227.09999999776483","0","-1",""
"http://localhost:8080/","2024-11-27","13:03:06","717","5729","233.60000000149012","233.60000000149012","18.400000002235174","0","233.60000000149012","0","-1",""
"http://localhost:8080/","2024-11-27","13:03:12","741","5754","226.59999999776483","226.59999999776483","22.5","0","226.59999999776483","0","-1",""
"http://localhost:8080/","2024-11-27","13:03:18","746","5759","228.40000000223517","228.40000000223517","21.400000002235174","0","228.40000000223517","0","-1",""
