site,date,time,navTime,totalTime,lcp,fcp,ttfb,tbt,tti,longTasks,longestTask,error
"http://localhost:8080/","2024-12-5","10:19:29","2255","7272","1513.1999999955297","1354.8999999985099","546.3999999985099","0","1328.7999999970198","1","53",""
"http://localhost:8080/","2024-12-5","10:19:37","2073","7082","1356.6000000014901","1131.6000000014901","360.80000000447035","0","1131.6000000014901","0","-1",""
"http://localhost:8080/","2024-12-5","10:19:44","2061","7070","1344.0999999940395","1119.0999999940395","355.69999999552965","0","1119.0999999940395","0","-1",""
"http://localhost:8080/","2024-12-5","10:19:52","2068","7077","1354.8999999985099","1129.8999999985099","363","0","1129.8999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:20:00","2067","7076","1328.3999999985099","1136.6999999955297","361.79999999701977","0","1136.6999999955297","0","-1",""
"http://localhost:8080/","2024-12-5","10:20:07","2062","7069","1347.6000000014901","1122.7000000029802","354.20000000298023","0","1122.7000000029802","0","-1",""
"http://localhost:8080/","2024-12-5","10:20:15","2066","7075","1376.2000000029802","1126.2000000029802","363","0","1126.2000000029802","0","-1",""
"http://localhost:8080/","2024-12-5","10:20:23","2067","7076","1354.6999999955297","1129.6999999955297","361.19999999552965","0","1129.6999999955297","0","-1",""
"http://localhost:8080/","2024-12-5","10:20:30","2067","7076","1354.4000000059605","1129.3000000044703","362.70000000298023","0","1129.3000000044703","0","-1",""
"http://localhost:8080/","2024-12-5","10:20:38","2068","7076","1353.5","1128.5","361.8999999985099","0","1128.5","0","-1",""
"http://localhost:8080/","2024-12-5","10:20:46","2067","7075","1372.8999999985099","1122.8999999985099","362.3999999985099","0","1122.8999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:20:53","2066","7076","1346.5","1129.7999999970198","361","0","1129.7999999970198","0","-1",""
"http://localhost:8080/","2024-12-5","10:21:01","2066","7074","1374.5","1124.6000000014901","362.20000000298023","0","1124.6000000014901","0","-1",""
"http://localhost:8080/","2024-12-5","10:21:09","2059","7067","1347.6000000014901","1122.7000000029802","355.1000000014901","0","1122.7000000029802","0","-1",""
"http://localhost:8080/","2024-12-5","10:21:16","2059","7067","1347.6000000014901","1122.7000000029802","355.40000000596046","0","1122.7000000029802","0","-1",""
"http://localhost:8080/","2024-12-5","10:21:24","2068","7076","1377.0999999940395","1127.0999999940395","354.19999999552965","0","1127.0999999940395","0","-1",""
"http://localhost:8080/","2024-12-5","10:21:32","2058","7067","1365.2000000029802","1115.2000000029802","353.80000000447035","0","1115.2000000029802","0","-1",""
"http://localhost:8080/","2024-12-5","10:21:39","2074","7083","1382.7999999970198","1132.6999999955297","362","0","1132.6999999955297","0","-1",""
"http://localhost:8080/","2024-12-5","10:21:47","2068","7075","1370.8000000044703","1129.1000000014901","362.6000000014901","0","1129.1000000014901","0","-1",""
"http://localhost:8080/","2024-12-5","10:21:55","2062","7071","1343.2000000029802","1126.6000000014901","355.80000000447035","0","1126.6000000014901","0","-1",""
"http://localhost:8080/","2024-12-5","10:22:03","2068","7076","1350.5","1125.5","361.6000000014901","0","1125.5","0","-1",""
"http://localhost:8080/","2024-12-5","10:22:10","2067","7076","1350.1000000014901","1125.1999999955297","362.1000000014901","0","1125.1999999955297","0","-1",""
"http://localhost:8080/","2024-12-5","10:22:18","2068","7076","1354.5","1129.5999999940395","362.79999999701977","0","1129.5999999940395","0","-1",""
"http://localhost:8080/","2024-12-5","10:22:26","2066","7077","1347.7000000029802","1131.1000000014901","361.29999999701977","0","1131.1000000014901","0","-1",""
"http://localhost:8080/","2024-12-5","10:22:33","2069","7077","1368.1999999955297","1118.1999999955297","362","0","1118.1999999955297","0","-1",""
"http://localhost:8080/","2024-12-5","10:22:41","2067","7075","1351.2000000029802","1126.1000000014901","362.5","0","1126.1000000014901","0","-1",""
"http://localhost:8080/","2024-12-5","10:22:49","2067","7076","1372.1999999955297","1113.8999999985099","362.19999999552965","0","1113.8999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:22:56","2060","7069","1347.7999999970198","1122.8999999985099","362.79999999701977","0","1122.8999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:23:04","2067","7074","1349.8999999985099","1124.8000000044703","362.3999999985099","0","1124.8000000044703","0","-1",""
"http://localhost:8080/","2024-12-5","10:23:12","2069","7078","1354.8000000044703","1129.7000000029802","363.20000000298023","0","1129.7000000029802","0","-1",""
"http://localhost:8080/","2024-12-5","10:23:19","2075","7084","1384.3999999985099","1134.3999999985099","362.79999999701977","0","1134.3999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:23:27","2067","7076","1396.3999999985099","1121.3999999985099","362.70000000298023","0","1121.3999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:23:35","2067","7076","1374.1999999955297","1115.8999999985099","361.69999999552965","0","1115.8999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:23:42","2067","7075","1349.8999999985099","1124.8999999985099","362.3999999985099","0","1124.8999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:23:50","2060","7069","1343.8000000044703","1127","354.1000000014901","0","1127","0","-1",""
"http://localhost:8080/","2024-12-5","10:23:58","2067","7075","1351.2999999970198","1134.5","362.6000000014901","0","1134.5","0","-1",""
"http://localhost:8080/","2024-12-5","10:24:05","2069","7078","1372.1999999955297","1130.5","362.09999999403954","0","1130.5","0","-1",""
"http://localhost:8080/","2024-12-5","10:24:13","2066","7075","1349.1000000014901","1132.5","361.70000000298023","0","1132.5","0","-1",""
"http://localhost:8080/","2024-12-5","10:24:21","2060","7069","1341.2999999970198","1124.6000000014901","354.79999999701977","0","1124.6000000014901","0","-1",""
"http://localhost:8080/","2024-12-5","10:24:29","2088","7097","1390","1148.3999999985099","369.3999999985099","0","1148.3999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:24:36","2089","7097","1375.8999999985099","1142.5","368.70000000298023","0","1142.5","0","-1",""
"http://localhost:8080/","2024-12-5","10:24:44","2088","7096","1392.1000000014901","1150.3999999985099","369.29999999701977","0","1150.3999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:24:52","2100","7109","1408.3999999985099","1158.3000000044703","370","0","1158.3000000044703","0","-1",""
"http://localhost:8080/","2024-12-5","10:24:59","2098","7107","1380.1999999955297","1155.1999999955297","371.29999999701977","0","1155.1999999955297","0","-1",""
"http://localhost:8080/","2024-12-5","10:25:07","2083","7092","1384.3000000044703","1151","368.70000000298023","0","1151","0","-1",""
"http://localhost:8080/","2024-12-5","10:25:15","2099","7108","1405.8999999985099","1155.7999999970198","368.6000000014901","0","1155.7999999970198","0","-1",""
"http://localhost:8080/","2024-12-5","10:25:23","2083","7090","1392.7000000029802","1142.7000000029802","363.6000000014901","0","1142.7000000029802","0","-1",""
"http://localhost:8080/","2024-12-5","10:25:30","2089","7098","1392.5","1150.7999999970198","371.79999999701977","0","1150.7999999970198","0","-1",""
"http://localhost:8080/","2024-12-5","10:25:38","2098","7107","1405.6999999955297","1155.5999999940395","369","0","1155.5999999940395","0","-1",""
"http://localhost:8080/","2024-12-5","10:25:46","2096","7104","1407","1157","369.59999999403954","0","1157","0","-1",""
"http://localhost:8080/","2024-12-5","10:25:53","2097","7106","1384.5999999940395","1159.6999999955297","368.79999999701977","0","1159.6999999955297","0","-1",""
"http://localhost:8080/","2024-12-5","10:26:01","2096","7105","1402.7999999970198","1161.1999999955297","378.29999999701977","0","1161.1999999955297","0","-1",""
"http://localhost:8080/","2024-12-5","10:26:09","2095","7105","1407.1000000014901","1157.1000000014901","369.6000000014901","0","1157.1000000014901","0","-1",""
"http://localhost:8080/","2024-12-5","10:26:17","2088","7097","1376.3999999985099","1151.5","371.70000000298023","0","1151.5","0","-1",""
"http://localhost:8080/","2024-12-5","10:26:24","2094","7092","1384.3999999985099","1167.8000000044703","370.6000000014901","0","1167.8000000044703","0","-1",""
"http://localhost:8080/","2024-12-5","10:26:32","2085","7085","1398.6000000014901","1148.6000000014901","369.5","0","1148.6000000014901","0","-1",""
"http://localhost:8080/","2024-12-5","10:26:40","2094","7098","1399.1000000014901","1157.3999999985099","370","0","1157.3999999985099","0","-1",""
"http://localhost:8080/","2024-12-5","10:26:47","2093","7097","1424.1000000014901","1149.1000000014901","368","0","1149.1000000014901","0","-1",""
"http://localhost:8080/","2024-12-5","10:26:55","2081","7087","1370.1000000014901","1153.4000000059605","370.1000000014901","0","1153.4000000059605","0","-1",""
"http://localhost:8080/","2024-12-5","10:27:03","2087","7095","1422","1147.1000000014901","369","0","1147.1000000014901","0","-1",""
