site,date,time,navTime,totalTime,lcp,fcp,ttfb,tbt,tti,longTasks,longestTask,error
"http://localhost:8080/","2024-11-28","17:57:47","3989","9006","913.8999999910593","863.8999999910593","315.69999998807907","42","3289","4","86",""
"http://localhost:8080/","2024-11-28","17:57:57","3697","8706","727.0999999940395","510.5","36.79999999701977","17","2723.5","1","67",""
"http://localhost:8080/","2024-11-28","17:58:06","3694","8704","727.5","510.90000000596046","35.70000000298023","18","2725.7000000029802","1","68",""
"http://localhost:8080/","2024-11-28","17:58:15","3697","8708","586.2000000029802","536.2000000029802","36.80000001192093","16","2722.300000011921","1","66",""
"http://localhost:8080/","2024-11-28","17:58:25","3682","8693","579.2999999970198","545.8999999910593","27.799999997019768","16","2716.0999999940395","1","66",""
"http://localhost:8080/","2024-11-28","17:58:34","3696","8706","732.9000000059605","499.6000000089407","35.1000000089407","18","2724.1000000089407","1","68",""
"http://localhost:8080/","2024-11-28","17:58:44","3689","8699","564.4000000059605","547.7000000029802","35.400000005960464","18","2724.5","1","68",""
"http://localhost:8080/","2024-11-28","17:58:53","3690","8701","587.3999999910593","537.2999999970198","35.599999994039536","16","2715.0999999940395","1","66",""
"http://localhost:8080/","2024-11-28","17:59:02","3690","8701","755.0999999940395","505.09999999403954","34.5","17","2716.7999999970198","1","67",""
"http://localhost:8080/","2024-11-28","17:59:12","3696","8706","583.5","533.6000000089407","33.900000005960464","18","2724.300000011921","1","68",""
"http://localhost:8080/","2024-11-28","17:59:21","3696","8707","584.7999999970198","534.7999999970198","34.3999999910593","18","2717.699999988079","1","68",""
"http://localhost:8080/","2024-11-28","17:59:30","3688","8699","590.5","540.4000000059605","34.5","17","2723.2000000029802","1","67",""
"http://localhost:8080/","2024-11-28","17:59:40","3690","8701","583.7000000029802","533.7000000029802","35.70000000298023","17","2723.4000000059605","1","67",""
"http://localhost:8080/","2024-11-28","17:59:49","3696","8708","736.0999999940395","519.3999999910593","35.8999999910593","17","2725.2000000029802","1","67",""
"http://localhost:8080/","2024-11-28","17:59:59","3681","8693","580.5999999940395","530.7000000029802","27.200000002980232","15","2714.7999999970198","1","65",""
"http://localhost:8080/","2024-11-28","18:00:08","3697","8705","765.9000000059605","499.20000000298023","35.20000000298023","18","2717","1","68",""
"http://localhost:8080/","2024-11-28","18:00:17","3681","8691","728.8999999910593","495.59999999403954","27.599999994039536","19","2719.199999988079","1","69",""
"http://localhost:8080/","2024-11-28","18:00:27","3682","8694","587.2000000029802","520.5","27.599999994039536","17","2708.7000000029802","1","67",""
"http://localhost:8080/","2024-11-28","18:00:36","3680","8693","579.5","529.5999999940395","24.799999997019768","17","2711.5","1","67",""
