idx,site,date,time,navTime,totalTime,lcp,fcp,ttfb,tbt,tti,longTasks,longestTask,error
"1","http://localhost:8080/","2024-12-8","17:19:07","5629","10662","15384.49999999255","1258.3999999985099","331.8999999985099","250","4462.5","5","258",""
"2","http://localhost:8080/","2024-12-8","17:19:18","5364","10393","14587.70000000298","1132.2000000029802","326.3999999985099","226","4244.89999999851","4","235",""
"3","http://localhost:8080/","2024-12-8","17:19:29","5413","10444","14751.10000000149","1172.5","328.5","219","4287.79999999702","4","229",""
"4","http://localhost:8080/","2024-12-8","17:19:40","5344","10373","14548.80000000447","1132.2000000029802","328","222","4236.5","4","232",""
"5","http://localhost:8080/","2024-12-8","17:19:51","5358","10386","14565.20000000298","1120.7999999970198","334.6000000014901","244","4250.10000000149","4","229",""
"6","http://localhost:8080/","2024-12-8","17:20:02","5423","10447","14750.300000011921","1156.2000000029802","327.1000000014901","224","4274.80000000447","4","234",""
"7","http://localhost:8080/","2024-12-8","17:20:13","5366","10395","14605.60000000149","1100.1000000014901","326.3999999985099","239","4238.5","4","230",""
"8","http://localhost:8080/","2024-12-8","17:20:24","5415","10442","14753.60000000149","1157.3000000044703","326.70000000298023","225","4288.80000000447","4","235",""
"9","http://localhost:8080/","2024-12-8","17:20:35","5416","10440","14744.69999999553","1119.5","327.79999999701977","244","4256.29999999702","4","230",""
"10","http://localhost:8080/","2024-12-8","17:20:46","5394","10420","14686.79999999702","1168.6000000014901","327.1000000014901","221","4271","4","231",""
"11","http://localhost:8080/","2024-12-8","17:20:57","5364","10390","14602.699999988079","1124.2999999970198","327.8999999985099","220","4218.39999999851","4","227",""
"12","http://localhost:8080/","2024-12-8","17:21:08","5387","10415","14669.10000000149","1145.8999999985099","334.70000000298023","220","4250.10000000149","4","228",""
"13","http://localhost:8080/","2024-12-8","17:21:19","5365","10390","14329.00000000745","1116.5","327.5","218","4216","4","223",""
"14","http://localhost:8080/","2024-12-8","17:21:30","5357","10384","14562.60000000894","1127.3000000044703","327.30000000447035","220","4248.10000000149","4","230",""
"15","http://localhost:8080/","2024-12-8","17:21:41","5350","10376","14530.000000014901","1131.7000000029802","327.6000000014901","221","4247.80000000447","4","231",""
"16","http://localhost:8080/","2024-12-8","17:21:52","5393","10420","14688.699999988079","1169.3999999985099","327.79999999701977","221","4281.60000000149","4","232",""
"17","http://localhost:8080/","2024-12-8","17:22:03","5379","10404","14611.60000000894","1124.6000000014901","333.6000000014901","219","4225.60000000149","4","228",""
"18","http://localhost:8080/","2024-12-8","17:22:14","5379","10405","14625.60000000149","1114.8999999985099","327.5","218","4220.5","4","229",""
"19","http://localhost:8080/","2024-12-8","17:22:25","5380","10408","14636.60000000149","1125.8000000044703","334.20000000298023","222","4225.80000000447","4","231",""
"20","http://localhost:8080/","2024-12-8","17:22:36","5385","10412","14646.89999999106","1139.1999999955297","335.1000000014901","221","4247","4","230",""
"21","http://localhost:8080/","2024-12-8","17:22:47","5344","10369","14531.79999998957","1132","327.8999999985099","220","4230.79999999702","4","231",""
"22","http://localhost:8080/","2024-12-8","17:22:58","5364","10387","14602.30000000447","1140.1000000014901","326.6000000014901","219","4246.70000000298","4","231",""
"23","http://localhost:8080/","2024-12-8","17:23:09","5372","10405","14617.10000000894","1168.8000000044703","327.1000000014901","217","4268.5","4","228",""
"24","http://localhost:8080/","2024-12-8","17:23:20","5379","10406","14643.999999985099","1153.3999999985099","326.5","221","4263.29999999702","4","228",""
"25","http://localhost:8080/","2024-12-8","17:23:31","5423","10446","14752.79999998957","1165.8999999985099","328.09999999403954","219","4275.19999999553","4","228",""
"26","http://localhost:8080/","2024-12-8","17:23:42","5371","10399","14607.70000001043","1142.9000000059605","334.70000000298023","220","4264.60000000149","4","231",""
"27","http://localhost:8080/","2024-12-8","17:23:53","5357","10386","14581.69999999553","1142.3999999985099","334.1000000014901","218","4249.79999999702","4","226",""
"28","http://localhost:8080/","2024-12-8","17:24:04","5384","10414","14642.10000000149","1119.3999999985099","327.70000000298023","210","4222.29999999702","4","221",""
"29","http://localhost:8080/","2024-12-8","17:24:15","5423","10450","14770.89999999851","1161.2999999970198","342.59999999403954","224","4256.89999999851","4","235",""
"30","http://localhost:8080/","2024-12-8","17:24:26","5457","10484","14868.49999999255","1188.7999999970198","343","214","4298.69999999553","4","226",""
"31","http://localhost:8080/","2024-12-8","17:24:37","5451","10476","14839.09999999404","1186.1999999955297","340.6000000014901","210","4294.19999999553","4","222",""
"32","http://localhost:8080/","2024-12-8","17:24:48","5432","10460","14788.70000000298","1152.8000000044703","343.80000000447035","209","4267.10000000149","4","222",""
"33","http://localhost:8080/","2024-12-8","17:24:59","5440","10468","14819.59999999404","1145.8999999985099","341.19999999552965","215","4274.5","4","228",""
"34","http://localhost:8080/","2024-12-8","17:25:11","5386","10414","14637.59999999404","1142.6000000014901","343.19999999552965","214","4256.39999999851","4","227",""
"35","http://localhost:8080/","2024-12-8","17:25:22","5443","10471","14821.80000000447","1181","342.30000000447035","218","4320.20000000298","4","230",""
"36","http://localhost:8080/","2024-12-8","17:25:33","5446","10471","14854.90000000596","1183.6000000014901","342.5","211","4296.29999999702","4","223",""
"37","http://localhost:8080/","2024-12-8","17:25:44","5401","10427","14684.10000000149","1150.7000000029802","342.80000000447035","213","4268.70000000298","4","228",""
"38","http://localhost:8080/","2024-12-8","17:25:55","5432","10459","14803.90000000596","1156.3000000044703","343","209","4269.5","4","224",""
"39","http://localhost:8080/","2024-12-8","17:26:06","5381","10408","14617.39999999851","1144.2999999970198","341.8999999985099","212","4260.79999999702","4","224",""
"40","http://localhost:8080/","2024-12-8","17:26:17","5413","10437","14759.40000000596","1142.9000000059605","341.5","209","4253.20000000298","4","223",""
"41","http://localhost:8080/","2024-12-8","17:26:28","5366","10389","14606.99999999255","1142.1000000014901","342.6000000014901","213","4251.19999999553","4","227",""
"42","http://localhost:8080/","2024-12-8","17:26:39","5401","10428","14737","1172.1000000014901","342.8999999985099","209","4279.89999999851","4","224",""
"43","http://localhost:8080/","2024-12-8","17:26:50","5418","10447","14746.89999999106","1146.1999999955297","340.79999999701977","219","4264.19999999553","4","228",""
"44","http://localhost:8080/","2024-12-8","17:27:01","5414","10438","14744.199999988079","1145.0999999940395","341.19999999552965","224","4264.0999999940395","4","235",""
"45","http://localhost:8080/","2024-12-8","17:27:12","5431","10457","14785.69999999553","1202","341.8999999985099","208","4295.10000000149","4","223",""
"46","http://localhost:8080/","2024-12-8","17:27:23","5380","10403","14627.60000000149","1157.5","341","213","4260.30000000447","4","226",""
"47","http://localhost:8080/","2024-12-8","17:27:34","5416","10443","14758.29999998957","1166.8999999985099","340.69999999552965","210","4260.29999999702","4","223",""
"48","http://localhost:8080/","2024-12-8","17:27:45","5380","10409","14642.20000001043","1144.1000000014901","341.70000000298023","209","4254","4","226",""
"49","http://localhost:8080/","2024-12-8","17:27:56","5370","10396","14598.99999999255","1130.5999999940395","343.29999999701977","213","4247.89999999851","4","227",""
"50","http://localhost:8080/","2024-12-8","17:28:07","5436","10466","14821.800000011921","1154.6000000014901","342.1000000014901","220","4284.5","4","230",""
"51","http://localhost:8080/","2024-12-8","17:28:18","5408","10430","14706.10000000894","1173.9000000059605","340.6000000014901","208","4290.70000000298","4","222",""
"52","http://localhost:8080/","2024-12-8","17:28:29","5409","10436","14759.39999999851","1129.8999999985099","342.5","230","4270.70000000298","4","226",""
"53","http://localhost:8080/","2024-12-8","17:28:40","5417","10445","14741.199999988079","1169.7999999970198","340.8999999985099","209","4284.5","4","225",""
"54","http://localhost:8080/","2024-12-8","17:28:51","5431","10454","14798.79999999702","1173.2000000029802","341.20000000298023","211","4276.89999999851","4","223",""
"55","http://localhost:8080/","2024-12-8","17:29:02","5401","10424","14717.89999999851","1145.3000000044703","341.6000000014901","211","4248.89999999851","4","223",""
"56","http://localhost:8080/","2024-12-8","17:29:13","5444","10468","14813","1185.2999999970198","335.29999999701977","215","4293.20000000298","4","229",""
"57","http://localhost:8080/","2024-12-8","17:29:25","5416","10444","14722.79999998957","1145.5","341.5","211","4261.39999999851","4","225",""
"58","http://localhost:8080/","2024-12-8","17:29:36","5387","10414","14668.00000000745","1137.8999999985099","342.1000000014901","210","4258.60000000149","4","224",""
"59","http://localhost:8080/","2024-12-8","17:29:47","5417","10445","14734.300000011921","1150.8000000044703","343","214","4256","4","226",""
"60","http://localhost:8080/","2024-12-8","17:29:58","5387","10413","14674.30000000447","1155.8999999985099","343.3999999985099","209","4262.30000000447","4","224",""
"61","http://localhost:8080/","2024-12-8","17:30:09","5421","10451","14787.10000000149","1162","341.20000000298023","230","4294.10000000149","4","225",""
"62","http://localhost:8080/","2024-12-8","17:30:20","5415","10447","14713.400000013411","1143.6000000014901","341.1000000014901","206","4249.39999999851","4","221",""
"63","http://localhost:8080/","2024-12-8","17:30:31","5403","10431","14678.499999985099","1164.2999999970198","343.3999999985099","208","4247.39999999851","4","222",""
"64","http://localhost:8080/","2024-12-8","17:30:42","5381","10411","14619.00000000745","1153.8000000044703","341.30000000447035","211","4263.39999999851","4","227",""
"65","http://localhost:8080/","2024-12-8","17:30:53","5482","10504","14939.30000000447","1194","342","212","4317.30000000447","4","226",""
"66","http://localhost:8080/","2024-12-8","17:31:04","5372","10401","14614.999999985099","1137.3999999985099","336","212","4239.19999999553","4","224",""
"67","http://localhost:8080/","2024-12-8","17:31:15","5452","10481","14862.80000000447","1185.6000000014901","335.6000000014901","211","4285.30000000447","4","225",""
"68","http://localhost:8080/","2024-12-8","17:31:26","5406","10433","14722.40000000596","1162","342.40000000596046","212","4279.60000000149","4","225",""
"69","http://localhost:8080/","2024-12-8","17:31:37","5381","10407","14651.10000000149","1148.8000000044703","341.30000000447035","211","4266.30000000447","4","227",""
"70","http://localhost:8080/","2024-12-8","17:31:48","5416","10447","14757.80000000447","1157.8000000044703","341.20000000298023","210","4261.10000000149","4","224",""
"71","http://localhost:8080/","2024-12-8","17:31:59","5400","10424","14712.99999999255","1160.6000000014901","341","213","4279.89999999851","4","226",""
"72","http://localhost:8080/","2024-12-8","17:32:10","5451","10478","14853.79999999702","1180.5","343.1000000014901","212","4289.79999999702","4","225",""
"73","http://localhost:8080/","2024-12-8","17:32:21","5408","10431","14700.000000014901","1188.1000000014901","343.1000000014901","215","4296.10000000149","4","228",""
"74","http://localhost:8080/","2024-12-8","17:32:32","5429","10453","14789.59999999404","1177.1999999955297","341.79999999701977","211","4273.39999999851","4","223",""
"75","http://localhost:8080/","2024-12-8","17:32:43","5389","10416","14678.70000001043","1141.3999999985099","341.70000000298023","215","4228.10000000149","4","226",""
"76","http://localhost:8080/","2024-12-8","17:32:54","5381","10411","14626.70000001043","1131.2000000029802","335.5","212","4254.80000000447","4","226",""
"77","http://localhost:8080/","2024-12-8","17:33:05","5386","10412","14653.60000000894","1157.8999999985099","341.3999999985099","209","4250.89999999851","4","224",""
"78","http://localhost:8080/","2024-12-8","17:33:16","5407","10433","14721.49999999255","1161.8999999985099","341.19999999552965","207","4288.79999999702","4","221",""
"79","http://localhost:8080/","2024-12-8","17:33:27","5409","10432","14721.20000000298","1153.8000000044703","341.30000000447035","212","4248.10000000149","4","226",""
"80","http://localhost:8080/","2024-12-8","17:33:38","5393","10422","14677.50000000745","1149.7000000029802","341.70000000298023","211","4263.70000000298","4","222",""
"81","http://localhost:8080/","2024-12-8","17:33:49","5407","10431","14729.500000014901","1166.2000000029802","341.40000000596046","207","4264.60000000149","4","220",""
"82","http://localhost:8080/","2024-12-8","17:34:00","5419","10445","14764.70000000298","1145.2999999970198","341.19999999552965","223","4272.29999999702","4","231",""
"83","http://localhost:8080/","2024-12-8","17:34:11","5403","10430","14714.70000000298","1143.7999999970198","335.6000000014901","214","4247.70000000298","4","227",""
"84","http://localhost:8080/","2024-12-8","17:34:22","5439","10461","14796.599999986589","1153.7999999970198","341.3999999985099","225","4278.39999999851","4","234",""
"85","http://localhost:8080/","2024-12-8","17:34:33","5418","10449","14723.79999999702","1146","341.8999999985099","213","4261.89999999851","4","226",""
"86","http://localhost:8080/","2024-12-8","17:34:44","5403","10430","14689.19999999553","1144.1999999955297","341.19999999552965","209","4235.89999999851","4","222",""
"87","http://localhost:8080/","2024-12-8","17:34:56","5389","10415","14694.59999999404","1149.5","341.29999999701977","209","4257.29999999702","4","224",""
"88","http://localhost:8080/","2024-12-8","17:35:07","5459","10485","14877.29999998957","1197.5999999940395","343.5","215","4312.19999999553","4","227",""
"89","http://localhost:8080/","2024-12-8","17:35:18","5367","10395","14579.90000000596","1148","340.8999999985099","210","4247.80000000447","4","225",""
"90","http://localhost:8080/","2024-12-8","17:35:29","5427","10455","14770.59999999404","1170.5999999940395","341.5","212","4267.0999999940395","4","224",""
"91","http://localhost:8080/","2024-12-8","17:35:40","5386","10415","14638.5","1166.8000000044703","342.3999999985099","208","4257.89999999851","4","222",""
"92","http://localhost:8080/","2024-12-8","17:35:51","5449","10474","14844.99999999255","1196","341.29999999701977","204","4288.89999999851","4","220",""
"93","http://localhost:8080/","2024-12-8","17:36:02","5401","10429","14695.20000000298","1155.6000000014901","343.20000000298023","209","4266.80000000447","4","224",""
"94","http://localhost:8080/","2024-12-8","17:36:13","5451","10477","14865.29999999702","1194.3999999985099","342.8999999985099","209","4317.89999999851","4","223",""
"95","http://localhost:8080/","2024-12-8","17:36:24","5426","10453","14750.19999999553","1147.3999999985099","343.29999999701977","210","4258.39999999851","4","221",""
"96","http://localhost:8080/","2024-12-8","17:36:35","5399","10424","14675.59999999404","1121.3999999985099","342.3999999985099","225","4238.29999999702","4","221",""
"97","http://localhost:8080/","2024-12-8","17:36:46","5394","10417","14698.30000000447","1131.1000000014901","342.79999999701977","214","4259.29999999702","4","227",""
"98","http://localhost:8080/","2024-12-8","17:36:57","5396","10420","14690.79999999702","1148.5999999940395","340.8999999985099","211","4266","4","223",""
"99","http://localhost:8080/","2024-12-8","17:37:08","5420","10445","14747.49999999255","1146.5","342.29999999701977","210","4256.5999999940395","4","223",""
"100","http://localhost:8080/","2024-12-8","17:37:19","5439","10467","14795.599999986589","1129.3999999985099","341.69999999552965","232","4267.29999999702","4","225",""
"101","http://localhost:8080/","2024-12-8","17:37:30","5415","10436","14750.5","1156.2999999970198","342.5","210","4263.5","4","220",""
"102","http://localhost:8080/","2024-12-8","17:37:41","5357","10387","14549.20000000298","1121.3999999985099","334","223","4243.89999999851","4","234",""
"103","http://localhost:8080/","2024-12-8","17:37:52","5343","10373","14518.90000000596","1120.6000000014901","328.1000000014901","217","4234.39999999851","4","231",""
"104","http://localhost:8080/","2024-12-8","17:38:03","5379","10409","14638.39999999851","1118.3000000044703","335","248","4268.80000000447","4","233",""
"105","http://localhost:8080/","2024-12-8","17:38:14","5378","10404","14620.09999999404","1129.5","334.8999999985099","246","4272.69999999553","4","236",""
"106","http://localhost:8080/","2024-12-8","17:38:25","5363","10386","14596.10000000894","1114.8999999985099","327.5","242","4245.5","4","231",""
"107","http://localhost:8080/","2024-12-8","17:38:36","5378","10407","14637.5","1125.6999999955297","334.09999999403954","219","4232.0999999940395","4","230",""
"108","http://localhost:8080/","2024-12-8","17:38:47","5344","10371","14547.89999999851","1123.6000000014901","327.80000000447035","217","4232","4","228",""
"109","http://localhost:8080/","2024-12-8","17:38:58","5331","10359","14506.5","1118.5","326.8999999985099","221","4226.60000000149","4","231",""
"110","http://localhost:8080/","2024-12-8","17:39:09","5357","10382","14589.80000000447","1120.6000000014901","326.80000000447035","233","4245.20000000298","4","241",""
"111","http://localhost:8080/","2024-12-8","17:39:20","5379","10406","14622.89999999851","1171.6999999955297","334.3999999985099","220","4265.69999999553","4","231",""
"112","http://localhost:8080/","2024-12-8","17:39:31","5364","10392","14329.300000011921","1141.1000000014901","327.1000000014901","214","4220.30000000447","4","219",""
"113","http://localhost:8080/","2024-12-8","17:39:42","5349","10379","14571.60000000149","1123.5","327.69999999552965","216","4229.29999999702","4","227",""
"114","http://localhost:8080/","2024-12-8","17:39:53","5380","10403","14648.89999999851","1131.1000000014901","327","219","4232.10000000149","4","228",""
"115","http://localhost:8080/","2024-12-8","17:40:04","5348","10374","14555.999999985099","1132.5999999940395","328.09999999403954","220","4240.19999999553","4","232",""
"116","http://localhost:8080/","2024-12-8","17:40:15","5344","10372","14535.80000000447","1141.2999999970198","326.70000000298023","221","4240.20000000298","4","232",""
"117","http://localhost:8080/","2024-12-8","17:40:26","5393","10426","14657.10000000149","1140","327.6000000014901","218","4247.30000000447","4","231",""
"118","http://localhost:8080/","2024-12-8","17:40:37","5343","10369","14522.399999983609","1097.5999999940395","326.79999999701977","243","4234.5999999940395","4","234",""
"119","http://localhost:8080/","2024-12-8","17:40:48","5342","10367","14514.50000000745","1127.5","327.6000000014901","219","4236.39999999851","4","231",""
"120","http://localhost:8080/","2024-12-8","17:40:59","5394","10424","14653.300000011921","1130.5","334.70000000298023","220","4248.80000000447","4","230",""
"121","http://localhost:8080/","2024-12-8","17:41:10","5331","10357","14501.099999986589","1116.2999999970198","327.8999999985099","215","4216.29999999702","4","227",""
"122","http://localhost:8080/","2024-12-8","17:41:21","5380","10403","14648.80000000447","1123","327.29999999701977","218","4223.5","4","228",""
"123","http://localhost:8080/","2024-12-8","17:41:32","5365","10395","14603.89999999106","1107.6999999955297","328","244","4243.5","4","231",""
"124","http://localhost:8080/","2024-12-8","17:41:43","5366","10393","14611.90000000596","1128.2999999970198","328.29999999701977","223","4252.60000000149","4","232",""
"125","http://localhost:8080/","2024-12-8","17:41:54","5350","10375","14548.70000000298","1114.9000000059605","327.5","230","4240.4000000059605","4","233",""
"126","http://localhost:8080/","2024-12-8","17:42:05","5400","10428","14705.00000000745","1157.7000000029802","328","223","4267.39999999851","4","232",""
"127","http://localhost:8080/","2024-12-8","17:42:16","5407","10434","14705.099999986589","1165.6000000014901","328.1000000014901","221","4296.79999999702","4","233",""
"128","http://localhost:8080/","2024-12-8","17:42:27","5358","10385","14555.5","1116.3999999985099","327.6000000014901","219","4209.60000000149","4","230",""
"129","http://localhost:8080/","2024-12-8","17:42:38","5372","10400","14616.5","1135.7000000029802","335.80000000447035","212","4245.5","4","224",""
"130","http://localhost:8080/","2024-12-8","17:42:49","5430","10457","14798.10000000149","1155.8000000044703","343.30000000447035","212","4273.39999999851","4","222",""
