site,date,time,navTime,totalTime,lcp,fcp,ttfb,tbt,tti,longTasks,longestTask,error
"http://localhost:8080/home/","2024-12-3","17:27:13","7036","12047","1066.5","433.29999999701977","296.8999999985099","17","1573.8999999985099","1","67",""
"http://localhost:8080/home/","2024-12-3","17:27:26","6950","11959","983.8999999985099","350.5","218.79999999701977","15","1486.7999999970198","1","65",""
"http://localhost:8080/home/","2024-12-3","17:27:38","6951","11959","992.8000000044703","359.5","218.60000000149012","14","1494.6000000014901","1","64",""
"http://localhost:8080/home/","2024-12-3","17:27:51","6944","11953","972.6000000014901","356","211.19999999552965","14","1486.2999999970198","1","64",""
"http://localhost:8080/home/","2024-12-3","17:28:04","6951","11961","992","350.29999999701977","218.09999999403954","14","1493.1999999955297","1","64",""
"http://localhost:8080/home/","2024-12-3","17:28:16","6943","11952","992.2999999970198","358.8999999985099","219.5","14","1495","1","64",""
"http://localhost:8080/home/","2024-12-3","17:28:29","6937","11948","986.3000000044703","344.70000000298023","211.90000000596046","16","1488.1000000014901","1","66",""
"http://localhost:8080/home/","2024-12-3","17:28:41","6949","11957","985.5999999940395","360.59999999403954","216.5","15","1493.7999999970198","1","65",""
"http://localhost:8080/home/","2024-12-3","17:28:54","6950","11960","976.4000000059605","351.40000000596046","218.60000000149012","15","1494.6000000014901","1","65",""
"http://localhost:8080/home/","2024-12-3","17:29:06","6936","11944","1007","357","219.30000000447035","13","1493.2000000029802","1","63",""
"http://localhost:8080/home/","2024-12-3","17:29:19","6952","11961","997.1000000014901","355.5","219.10000000149012","14","1487.3999999985099","1","64",""
"http://localhost:8080/home/","2024-12-3","17:29:32","6964","11972","992.3999999985099","359.09999999403954","219.19999999552965","16","1495.0999999940395","1","66",""
"http://localhost:8080/home/","2024-12-3","17:29:44","6933","11945","1002.7999999970198","352.79999999701977","217","15","1492.2999999970198","1","65",""
"http://localhost:8080/home/","2024-12-3","17:29:57","6951","11958","980","355","219","13","1492.3000000044703","1","63",""
