idx,site,date,time,navTime,totalTime,lcp,fcp,ttfb,tbt,tti,longTasks,longestTask,nf:init,nf:config,nf:loaded,error
"1","http://localhost:8080/home/","2024-12-17","17:41:51","171","1575","1043.9000000059605","252.20000000298023","224.30000000447035","15","1565.7000000029802","1","65","-1","-1","-1",""
"2","http://localhost:8080/home/","2024-12-17","17:41:58","171","1571","1033.6999999955297","258.69999999552965","225.5","18","1562.7999999970198","1","68","-1","-1","-1",""
"3","http://localhost:8080/home/","2024-12-17","17:42:05","171","1573","1042.3000000044703","259","226.30000000447035","14","1565.4000000059605","1","64","-1","-1","-1",""
"4","http://localhost:8080/home/","2024-12-17","17:42:12","170","1574","1042.7000000029802","259.29999999701977","226.10000000149012","16","1566.7000000029802","1","66","-1","-1","-1",""
"5","http://localhost:8080/home/","2024-12-17","17:42:19","171","1571","1042.3999999985099","259.1000000014901","225.80000000447035","15","1565.8000000044703","1","65","-1","-1","-1",""
"6","http://localhost:8080/home/","2024-12-17","17:42:27","170","1573","1047","255.30000000447035","226","15","1565.3999999985099","1","65","-1","-1","-1",""
"7","http://localhost:8080/home/","2024-12-17","17:42:34","163","1566","1040.7999999970198","249.20000000298023","219.10000000149012","15","1558.5","1","65","-1","-1","-1",""
"8","http://localhost:8080/home/","2024-12-17","17:42:41","163","1565","1039.5","247.89999999850988","218.69999999552965","15","1558.1000000014901","1","65","-1","-1","-1",""
"9","http://localhost:8080/home/","2024-12-17","17:42:48","170","1571","1042.2000000029802","258.8999999985099","225.70000000298023","14","1565.2000000029802","1","64","-1","-1","-1",""
"10","http://localhost:8080/home/","2024-12-17","17:42:55","172","1576","1041.3000000044703","257.90000000596046","226.30000000447035","16","1567.4000000059605","1","66","-1","-1","-1",""
"11","http://localhost:8080/home/","2024-12-17","17:43:02","170","1574","1046.5","263.19999999552965","224.79999999701977","16","1566.7999999970198","1","66","-1","-1","-1",""
"12","http://localhost:8080/home/","2024-12-17","17:43:09","170","1572","1045.7000000029802","254.10000000149012","225","13","1563.1000000014901","1","63","-1","-1","-1",""
"13","http://localhost:8080/home/","2024-12-17","17:43:16","172","1565","1037.1999999955297","253.79999999701977","225.39999999850988","16","1558.8999999985099","1","66","-1","-1","-1",""
"14","http://localhost:8080/home/","2024-12-17","17:43:23","172","1575","1045.7999999970198","254.10000000149012","226","16","1566.8999999985099","1","66","-1","-1","-1",""
"15","http://localhost:8080/home/","2024-12-17","17:43:30","171","1576","1042.3000000044703","259","225.80000000447035","15","1566.3999999985099","1","65","-1","-1","-1",""
"16","http://localhost:8080/home/","2024-12-17","17:43:37","170","1573","1046.5","254.79999999701977","225.69999999552965","15","1566","1","65","-1","-1","-1",""
"17","http://localhost:8080/home/","2024-12-17","17:43:44","170","1575","1042.8000000044703","259.5","226.10000000149012","16","1567.8999999985099","1","66","-1","-1","-1",""
"18","http://localhost:8080/home/","2024-12-17","17:43:52","170","1573","1042.1000000014901","258.70000000298023","226","15","1565.6000000014901","1","65","-1","-1","-1",""
"19","http://localhost:8080/home/","2024-12-17","17:43:59","171","1566","1037.3999999985099","254.20000000298023","226.60000000149012","15","1559.3999999985099","1","65","-1","-1","-1",""
"20","http://localhost:8080/home/","2024-12-17","17:44:06","171","1573","1047","255.40000000596046","226.30000000447035","15","1565.5","1","65","-1","-1","-1",""
"21","http://localhost:8080/home/","2024-12-17","17:44:13","171","1565","1041.2999999970198","258","226.5","16","1559.2000000029802","1","66","-1","-1","-1",""
"22","http://localhost:8080/home/","2024-12-17","17:44:20","163","1568","1035.2999999970198","252","218.79999999701977","16","1559.2999999970198","1","66","-1","-1","-1",""
"23","http://localhost:8080/home/","2024-12-17","17:44:27","170","1568","1037.6000000014901","254.19999999552965","226.5","15","1558.8999999985099","1","65","-1","-1","-1",""
"24","http://localhost:8080/home/","2024-12-17","17:44:34","171","1574","1040.6000000014901","257.29999999701977","225.29999999701977","16","1567.2000000029802","1","66","-1","-1","-1",""
"25","http://localhost:8080/home/","2024-12-17","17:44:41","163","1558","1019.7000000029802","244.70000000298023","219.10000000149012","14","1551.2000000029802","1","64","-1","-1","-1",""
"26","http://localhost:8080/home/","2024-12-17","17:44:48","171","1573","1046.7999999970198","255","226","15","1565.6000000014901","1","65","-1","-1","-1",""
"27","http://localhost:8080/home/","2024-12-17","17:44:55","172","1576","1037","253.60000000149012","225.60000000149012","16","1567.7000000029802","1","66","-1","-1","-1",""
