site,date,time,navTime,totalTime,lcp,fcp,ttfb,tbt,tti,longTasks,longestTask,error
"http://localhost:8080/home/","2024-12-3","11:30:58","641","5660","96.19999999925494","96.19999999925494","19.399999998509884","0","96.19999999925494","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:31:04","649","5663","103.59999999962747","103.59999999962747","20.300000000745058","0","103.59999999962747","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:31:11","649","5662","103.29999999888241","103.29999999888241","18.299999998882413","0","103.29999999888241","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:31:17","651","5664","107.40000000037253","107.40000000037253","19","0","107.40000000037253","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:31:23","662","5673","99.59999999962747","99.59999999962747","21.5","0","99.59999999962747","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:31:30","639","5653","103.90000000037253","103.90000000037253","19.200000001117587","0","103.90000000037253","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:31:36","669","5681","98.90000000037253","98.90000000037253","22.40000000037253","0","98.90000000037253","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:31:43","648","5663","89.89999999850988","89.89999999850988","16.399999998509884","0","89.89999999850988","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:31:49","669","5685","109.09999999962747","109.09999999962747","22.5","0","109.09999999962747","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:31:55","634","5647","100.59999999962747","100.59999999962747","17.5","0","100.59999999962747","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:32:02","661","5674","84.20000000111759","84.20000000111759","20","0","84.20000000111759","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:32:08","648","5658","105.79999999888241","105.79999999888241","16.59999999962747","0","105.79999999888241","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:32:14","646","5658","88.69999999925494","88.69999999925494","17.699999999254942","0","88.69999999925494","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:32:21","643","5654","101.40000000037253","101.40000000037253","18.199999999254942","0","101.40000000037253","0","-1",""
"http://localhost:8080/home/","2024-12-3","11:32:27","648","5661","89.30000000074506","89.30000000074506","22.199999999254942","0","89.30000000074506","0","-1",""
