timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734944182715,2,Homepage visit-1,200,OK,BasicTest 1-9,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0iksbaz4ahr2q19k4kjr05feld9.node0?0,2,0,0
1734944182743,24,Homepage visit,200,OK,BasicTest 1-10,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0fyobdgeya8lansbqsrsu4vci10.node0?0,22,0,1
1734944182743,22,Homepage visit-0,302,Found,BasicTest 1-10,,true,,590,116,1,1,http://localhost:8080/,22,0,1
1734944182766,1,Homepage visit-1,200,OK,BasicTest 1-10,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0fyobdgeya8lansbqsrsu4vci10.node0?0,1,0,0
1734944182798,29,Homepage visit,200,OK,BasicTest 1-11,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0u9uet2c8ep39bnthd9f3fau311.node0?0,24,0,1
1734944182798,24,Homepage visit-0,302,Found,BasicTest 1-11,,true,,590,116,1,1,http://localhost:8080/,24,0,1
1734944182822,5,Homepage visit-1,200,OK,BasicTest 1-11,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0u9uet2c8ep39bnthd9f3fau311.node0?0,5,0,0
1734944182852,31,Homepage visit,200,OK,BasicTest 1-12,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node010qv54vlu8k0u1bzfn38bxiru012.node0?0,29,0,1
1734944182852,29,Homepage visit-0,302,Found,BasicTest 1-12,,true,,594,116,1,1,http://localhost:8080/,29,0,1
1734944182881,2,Homepage visit-1,200,OK,BasicTest 1-12,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node010qv54vlu8k0u1bzfn38bxiru012.node0?0,2,0,0
1734944182903,31,Homepage visit,200,OK,BasicTest 1-13,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01ik6bv631s788dc75wipvkx0g13.node0?0,29,0,1
1734944182903,29,Homepage visit-0,302,Found,BasicTest 1-13,,true,,592,116,1,1,http://localhost:8080/,29,0,1
1734944182932,2,Homepage visit-1,200,OK,BasicTest 1-13,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01ik6bv631s788dc75wipvkx0g13.node0?0,2,0,0
1734944182955,27,Homepage visit,200,OK,BasicTest 1-14,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01bzkrvzendu0ksy9sw4yl81p814.node0?0,25,0,1
1734944182955,25,Homepage visit-0,302,Found,BasicTest 1-14,,true,,592,116,1,1,http://localhost:8080/,25,0,1
1734944182980,2,Homepage visit-1,200,OK,BasicTest 1-14,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01bzkrvzendu0ksy9sw4yl81p814.node0?0,2,0,0
1734944183010,24,Homepage visit,200,OK,BasicTest 1-15,text,true,,10926,282,1,1,http://localhost:8080/;jsessionid=node0aorkaknzp4pghn4h0oxolnu15.node0?0,21,0,0
1734944183010,21,Homepage visit-0,302,Found,BasicTest 1-15,,true,,588,116,1,1,http://localhost:8080/,21,0,0
1734944183031,3,Homepage visit-1,200,OK,BasicTest 1-15,text,true,,10338,166,1,1,http://localhost:8080/;jsessionid=node0aorkaknzp4pghn4h0oxolnu15.node0?0,3,0,0
1734944183065,23,Homepage visit,200,OK,BasicTest 1-16,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node09jl17atzrwep1wob9rfszbvms16.node0?0,21,0,1
1734944183065,21,Homepage visit-0,302,Found,BasicTest 1-16,,true,,592,116,1,1,http://localhost:8080/,21,0,1
1734944183086,2,Homepage visit-1,200,OK,BasicTest 1-16,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node09jl17atzrwep1wob9rfszbvms16.node0?0,2,0,0
1734944183116,20,Homepage visit,200,OK,BasicTest 1-17,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node019pb1zpavz6191qfpwidhy6lle17.node0?0,18,0,0
1734944183116,18,Homepage visit-0,302,Found,BasicTest 1-17,,true,,594,116,1,1,http://localhost:8080/,18,0,0
1734944183135,1,Homepage visit-1,200,OK,BasicTest 1-17,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node019pb1zpavz6191qfpwidhy6lle17.node0?0,1,0,0
1734944183168,21,Homepage visit,200,OK,BasicTest 1-18,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01ob7kigke6fj0108z6t4o0uizk18.node0?0,19,0,0
1734944183168,19,Homepage visit-0,302,Found,BasicTest 1-18,,true,,594,116,1,1,http://localhost:8080/,19,0,0
1734944183187,2,Homepage visit-1,200,OK,BasicTest 1-18,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01ob7kigke6fj0108z6t4o0uizk18.node0?0,2,0,0
1734944183223,20,Homepage visit,200,OK,BasicTest 1-19,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0a35spzrudfkk1mpg3w0gvi3c19.node0?0,18,0,0
1734944183223,18,Homepage visit-0,302,Found,BasicTest 1-19,,true,,590,116,1,1,http://localhost:8080/,18,0,0
1734944183241,2,Homepage visit-1,200,OK,BasicTest 1-19,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0a35spzrudfkk1mpg3w0gvi3c19.node0?0,2,0,0
1734944183279,21,Homepage visit,200,OK,BasicTest 1-20,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01kz2a8j08gt3v1nazg1uc8iz1o20.node0?0,19,0,1
1734944183279,19,Homepage visit-0,302,Found,BasicTest 1-20,,true,,594,116,1,1,http://localhost:8080/,19,0,1
1734944183298,2,Homepage visit-1,200,OK,BasicTest 1-20,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01kz2a8j08gt3v1nazg1uc8iz1o20.node0?0,1,0,0
1734944183331,22,Homepage visit,200,OK,BasicTest 1-21,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0i8nt8w3xe03ke19zeq2ifrby21.node0?0,20,0,1
1734944183331,20,Homepage visit-0,302,Found,BasicTest 1-21,,true,,590,116,1,1,http://localhost:8080/,20,0,1
1734944183351,2,Homepage visit-1,200,OK,BasicTest 1-21,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0i8nt8w3xe03ke19zeq2ifrby21.node0?0,2,0,0
1734944183387,20,Homepage visit,200,OK,BasicTest 1-22,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01vhojvubfyq361f4pamjqsre4122.node0?0,18,0,0
1734944183387,18,Homepage visit-0,302,Found,BasicTest 1-22,,true,,594,116,1,1,http://localhost:8080/,18,0,0
1734944183405,2,Homepage visit-1,200,OK,BasicTest 1-22,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01vhojvubfyq361f4pamjqsre4122.node0?0,2,0,0
1734944183443,19,Homepage visit,200,OK,BasicTest 1-23,text,true,,10941,285,1,1,http://localhost:8080/;jsessionid=node01oki52iy91anm1qmeec80t2jim23.node0?0,18,0,0
1734944183443,18,Homepage visit-0,302,Found,BasicTest 1-23,,true,,594,116,1,1,http://localhost:8080/,18,0,0
1734944183461,1,Homepage visit-1,200,OK,BasicTest 1-23,text,true,,10347,169,1,1,http://localhost:8080/;jsessionid=node01oki52iy91anm1qmeec80t2jim23.node0?0,1,0,0
1734944183497,21,Homepage visit,200,OK,BasicTest 1-24,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0a1k7ebaimdvbvp48ho7g1der24.node0?0,19,0,1
1734944183497,19,Homepage visit-0,302,Found,BasicTest 1-24,,true,,590,116,1,1,http://localhost:8080/,19,0,1
1734944183516,2,Homepage visit-1,200,OK,BasicTest 1-24,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0a1k7ebaimdvbvp48ho7g1der24.node0?0,2,0,0
1734944183553,21,Homepage visit,200,OK,BasicTest 1-25,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0wzvn53u0jnqp18z602c0i6w9p25.node0?0,19,0,1
1734944183553,19,Homepage visit-0,302,Found,BasicTest 1-25,,true,,592,116,1,1,http://localhost:8080/,19,0,1
1734944183572,2,Homepage visit-1,200,OK,BasicTest 1-25,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0wzvn53u0jnqp18z602c0i6w9p25.node0?0,2,0,0
1734944183608,24,Homepage visit,200,OK,BasicTest 1-26,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0rl4g9i3sry3z1h9bqdamji0s426.node0?0,22,0,1
1734944183608,22,Homepage visit-0,302,Found,BasicTest 1-26,,true,,592,116,1,1,http://localhost:8080/,22,0,1
1734944183630,2,Homepage visit-1,200,OK,BasicTest 1-26,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0rl4g9i3sry3z1h9bqdamji0s426.node0?0,2,0,0
1734944183661,22,Homepage visit,200,OK,BasicTest 1-27,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0ka9trwku7twflhdib21oi3z827.node0?0,20,0,1
1734944183661,20,Homepage visit-0,302,Found,BasicTest 1-27,,true,,590,116,1,1,http://localhost:8080/,20,0,1
1734944183681,2,Homepage visit-1,200,OK,BasicTest 1-27,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0ka9trwku7twflhdib21oi3z827.node0?0,2,0,0
1734944183713,24,Homepage visit,200,OK,BasicTest 1-28,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node04ekm7qo2d2461eao5j9gufabq28.node0?0,22,0,1
1734944183713,22,Homepage visit-0,302,Found,BasicTest 1-28,,true,,592,116,1,1,http://localhost:8080/,22,0,1
1734944183735,2,Homepage visit-1,200,OK,BasicTest 1-28,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node04ekm7qo2d2461eao5j9gufabq28.node0?0,2,0,0
1734944183767,25,Homepage visit,200,OK,BasicTest 1-29,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01oj3wpufk7edd4z248uvfkdg429.node0?0,24,0,1
1734944183767,24,Homepage visit-0,302,Found,BasicTest 1-29,,true,,592,116,1,1,http://localhost:8080/,24,0,1
1734944183791,1,Homepage visit-1,200,OK,BasicTest 1-29,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01oj3wpufk7edd4z248uvfkdg429.node0?0,1,0,0
1734944183818,48,Homepage visit,200,OK,BasicTest 1-30,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node021tqfq9k0sbc1313bb3ww6jbb30.node0?0,46,0,1
1734944183818,46,Homepage visit-0,302,Found,BasicTest 1-30,,true,,592,116,1,1,http://localhost:8080/,46,0,1
1734944183864,2,Homepage visit-1,200,OK,BasicTest 1-30,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node021tqfq9k0sbc1313bb3ww6jbb30.node0?0,2,0,0
1734944183867,29,Homepage visit,200,OK,BasicTest 1-31,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01gvwr7rhv7osxdngun8br0hi731.node0?0,27,0,1
1734944183867,27,Homepage visit-0,302,Found,BasicTest 1-31,,true,,592,116,1,1,http://localhost:8080/,27,0,1
1734944183894,2,Homepage visit-1,200,OK,BasicTest 1-31,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01gvwr7rhv7osxdngun8br0hi731.node0?0,2,0,0
1734944183923,30,Homepage visit,200,OK,BasicTest 1-32,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node07q6ujctdlsyn1vq40mt523gto32.node0?0,28,0,0
1734944183923,28,Homepage visit-0,302,Found,BasicTest 1-32,,true,,592,116,1,1,http://localhost:8080/,28,0,0
1734944183951,2,Homepage visit-1,200,OK,BasicTest 1-32,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node07q6ujctdlsyn1vq40mt523gto32.node0?0,1,0,0
1734944183977,35,Homepage visit,200,OK,BasicTest 1-33,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0flal7r8ww0g616iuwpddrl5ya33.node0?0,33,0,1
1734944183977,33,Homepage visit-0,302,Found,BasicTest 1-33,,true,,592,116,1,1,http://localhost:8080/,33,0,1
1734944184010,2,Homepage visit-1,200,OK,BasicTest 1-33,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0flal7r8ww0g616iuwpddrl5ya33.node0?0,2,0,0
1734944184029,21,Homepage visit,200,OK,BasicTest 1-34,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node08svjgcvw6rce1csr03h0nmim534.node0?0,19,0,1
1734944184029,19,Homepage visit-0,302,Found,BasicTest 1-34,,true,,592,116,1,1,http://localhost:8080/,19,0,1
1734944184049,1,Homepage visit-1,200,OK,BasicTest 1-34,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node08svjgcvw6rce1csr03h0nmim534.node0?0,1,0,0
1734944184080,28,Homepage visit,200,OK,BasicTest 1-35,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0r4jxc55q67qi1vx8ojyc6msbu35.node0?0,26,0,1
1734944184080,26,Homepage visit-0,302,Found,BasicTest 1-35,,true,,592,116,1,1,http://localhost:8080/,26,0,1
1734944184106,2,Homepage visit-1,200,OK,BasicTest 1-35,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0r4jxc55q67qi1vx8ojyc6msbu35.node0?0,2,0,0
1734944184131,32,Homepage visit,200,OK,BasicTest 1-36,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0qfu61nqr6ehsfqgloilb5vbg36.node0?0,30,0,1
1734944184131,30,Homepage visit-0,302,Found,BasicTest 1-36,,true,,590,116,1,1,http://localhost:8080/,30,0,1
1734944184162,1,Homepage visit-1,200,OK,BasicTest 1-36,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0qfu61nqr6ehsfqgloilb5vbg36.node0?0,1,0,0
1734944184182,43,Homepage visit,200,OK,BasicTest 1-37,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0akdmtiead3ak1kd3o174y2zmx37.node0?0,40,0,1
1734944184182,40,Homepage visit-0,302,Found,BasicTest 1-37,,true,,592,116,1,1,http://localhost:8080/,40,0,1
1734944184223,2,Homepage visit-1,200,OK,BasicTest 1-37,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0akdmtiead3ak1kd3o174y2zmx37.node0?0,2,0,0
1734944184237,19,Homepage visit,200,OK,BasicTest 1-38,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01cd2elz5f362bhbmazc5ovfly38.node0?0,18,0,0
1734944184237,18,Homepage visit-0,302,Found,BasicTest 1-38,,true,,592,116,1,1,http://localhost:8080/,18,0,0
1734944184255,1,Homepage visit-1,200,OK,BasicTest 1-38,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01cd2elz5f362bhbmazc5ovfly38.node0?0,1,0,0
1734944184289,19,Homepage visit,200,OK,BasicTest 1-39,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01p5k176rjdvgs6yf6ipp1qzd539.node0?0,18,0,0
1734944184289,18,Homepage visit-0,302,Found,BasicTest 1-39,,true,,592,116,1,1,http://localhost:8080/,18,0,0
1734944184307,1,Homepage visit-1,200,OK,BasicTest 1-39,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01p5k176rjdvgs6yf6ipp1qzd539.node0?0,1,0,0
1734944184341,23,Homepage visit,200,OK,BasicTest 1-40,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0s5nylrfihrpf10u6iyyfb36l240.node0?0,21,0,1
1734944184341,21,Homepage visit-0,302,Found,BasicTest 1-40,,true,,592,116,1,1,http://localhost:8080/,21,0,1
1734944184362,2,Homepage visit-1,200,OK,BasicTest 1-40,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0s5nylrfihrpf10u6iyyfb36l240.node0?0,1,0,0
1734944184393,24,Homepage visit,200,OK,BasicTest 1-41,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node056oe0a9abrzw1rkorfirvjvpx41.node0?0,19,0,0
1734944184393,19,Homepage visit-0,302,Found,BasicTest 1-41,,true,,592,116,1,1,http://localhost:8080/,19,0,0
1734944184413,4,Homepage visit-1,200,OK,BasicTest 1-41,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node056oe0a9abrzw1rkorfirvjvpx41.node0?0,4,0,0
1734944184446,21,Homepage visit,200,OK,BasicTest 1-42,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0lp5hfoq9zzd41nrocktc5dpx442.node0?0,19,0,1
1734944184446,19,Homepage visit-0,302,Found,BasicTest 1-42,,true,,592,116,1,1,http://localhost:8080/,19,0,1
1734944184466,1,Homepage visit-1,200,OK,BasicTest 1-42,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0lp5hfoq9zzd41nrocktc5dpx442.node0?0,1,0,0
1734944184497,20,Homepage visit,200,OK,BasicTest 1-43,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0gd151kts069gtzwki3xl4c4343.node0?0,19,0,1
1734944184497,19,Homepage visit-0,302,Found,BasicTest 1-43,,true,,590,116,1,1,http://localhost:8080/,19,0,1
1734944184516,1,Homepage visit-1,200,OK,BasicTest 1-43,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0gd151kts069gtzwki3xl4c4343.node0?0,1,0,0
1734944184547,17,Homepage visit,200,OK,BasicTest 1-44,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0alzgqgn2i27f1taw8v6db5zh344.node0?0,16,0,1
1734944184547,16,Homepage visit-0,302,Found,BasicTest 1-44,,true,,592,116,1,1,http://localhost:8080/,16,0,1
1734944184563,1,Homepage visit-1,200,OK,BasicTest 1-44,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0alzgqgn2i27f1taw8v6db5zh344.node0?0,1,0,0
1734944184597,44,Homepage visit,200,OK,BasicTest 1-45,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node012kohjpj2ts7bf8un8qbftau445.node0?0,43,0,0
1734944184597,43,Homepage visit-0,302,Found,BasicTest 1-45,,true,,592,116,1,1,http://localhost:8080/,43,0,0
1734944184640,1,Homepage visit-1,200,OK,BasicTest 1-45,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node012kohjpj2ts7bf8un8qbftau445.node0?0,1,0,0
1734944184647,19,Homepage visit,200,OK,BasicTest 1-46,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node076xs1w2eu21n14hyxv161tgr346.node0?0,17,0,0
1734944184647,17,Homepage visit-0,302,Found,BasicTest 1-46,,true,,592,116,1,1,http://localhost:8080/,17,0,0
1734944184665,1,Homepage visit-1,200,OK,BasicTest 1-46,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node076xs1w2eu21n14hyxv161tgr346.node0?0,1,0,0
1734944184700,18,Homepage visit,200,OK,BasicTest 1-47,text,true,,10931,283,1,1,http://localhost:8080/;jsessionid=node0qyhw5f7abdqol62xv1i99fqf47.node0?0,17,0,1
1734944184700,17,Homepage visit-0,302,Found,BasicTest 1-47,,true,,590,116,1,1,http://localhost:8080/,17,0,1
1734944184717,1,Homepage visit-1,200,OK,BasicTest 1-47,text,true,,10341,167,1,1,http://localhost:8080/;jsessionid=node0qyhw5f7abdqol62xv1i99fqf47.node0?0,1,0,0
1734944184754,17,Homepage visit,200,OK,BasicTest 1-48,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01hynkdl3wj8vhz9sxyg2zvdhs48.node0?0,15,0,1
1734944184754,15,Homepage visit-0,302,Found,BasicTest 1-48,,true,,592,116,1,1,http://localhost:8080/,15,0,1
1734944184770,1,Homepage visit-1,200,OK,BasicTest 1-48,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01hynkdl3wj8vhz9sxyg2zvdhs48.node0?0,1,0,0
1734944184804,21,Homepage visit,200,OK,BasicTest 1-49,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0pxwgjdeqmp441fa1fzzdv0ika49.node0?0,18,0,0
1734944184804,18,Homepage visit-0,302,Found,BasicTest 1-49,,true,,592,116,1,1,http://localhost:8080/,18,0,0
1734944184822,3,Homepage visit-1,200,OK,BasicTest 1-49,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0pxwgjdeqmp441fa1fzzdv0ika49.node0?0,3,0,0
1734944184857,20,Homepage visit,200,OK,BasicTest 1-50,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01l0bx5xnmkfi9zqy4tthray2950.node0?0,19,0,0
1734944184857,19,Homepage visit-0,302,Found,BasicTest 1-50,,true,,592,116,1,1,http://localhost:8080/,19,0,0
1734944184876,1,Homepage visit-1,200,OK,BasicTest 1-50,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01l0bx5xnmkfi9zqy4tthray2950.node0?0,1,0,0
1734944184906,16,Homepage visit,200,OK,BasicTest 1-51,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01frxqfmcidvc34az9mid6y7ww51.node0?0,15,0,0
1734944184906,15,Homepage visit-0,302,Found,BasicTest 1-51,,true,,592,116,1,1,http://localhost:8080/,15,0,0
1734944184921,1,Homepage visit-1,200,OK,BasicTest 1-51,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01frxqfmcidvc34az9mid6y7ww51.node0?0,1,0,0
1734944184957,16,Homepage visit,200,OK,BasicTest 1-52,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01gzmk9pge4hjafj11kkvv3ks852.node0?0,15,0,1
1734944184957,15,Homepage visit-0,302,Found,BasicTest 1-52,,true,,592,116,1,1,http://localhost:8080/,15,0,1
1734944184972,1,Homepage visit-1,200,OK,BasicTest 1-52,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01gzmk9pge4hjafj11kkvv3ks852.node0?0,1,0,0
1734944185006,20,Homepage visit,200,OK,BasicTest 1-53,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0hwr1xlb2htlw1hki3wwndrsr053.node0?0,18,0,1
1734944185006,18,Homepage visit-0,302,Found,BasicTest 1-53,,true,,592,116,1,1,http://localhost:8080/,18,0,1
1734944185024,2,Homepage visit-1,200,OK,BasicTest 1-53,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0hwr1xlb2htlw1hki3wwndrsr053.node0?0,2,0,0
1734944185059,21,Homepage visit,200,OK,BasicTest 1-54,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node0n96fyagkcvo71julntc08xnla54.node0?0,19,0,1
1734944185059,19,Homepage visit-0,302,Found,BasicTest 1-54,,true,,592,116,1,1,http://localhost:8080/,19,0,1
1734944185078,2,Homepage visit-1,200,OK,BasicTest 1-54,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node0n96fyagkcvo71julntc08xnla54.node0?0,2,0,0
1734944185107,18,Homepage visit,200,OK,BasicTest 1-55,text,true,,10936,284,1,1,http://localhost:8080/;jsessionid=node01fv4en5py4kwciml0xppb4rvn55.node0?0,17,0,1
1734944185107,17,Homepage visit-0,302,Found,BasicTest 1-55,,true,,592,116,1,1,http://localhost:8080/,17,0,1
1734944185124,1,Homepage visit-1,200,OK,BasicTest 1-55,text,true,,10344,168,1,1,http://localhost:8080/;jsessionid=node01fv4en5py4kwciml0xppb4rvn55.node0?0,1,0,0
