timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734783168479,1,Homepage visit,200,OK,BasicTest 1-26,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node01dmzpl9opw0hlks161tv3resy20359.node0?0,0,0,0
1734783168479,0,Homepage visit-0,302,Found,BasicTest 1-26,,true,,598,116,1,1,http://localhost:8080/,0,0,0
1734783168479,1,Homepage visit-1,200,OK,BasicTest 1-26,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node01dmzpl9opw0hlks161tv3resy20359.node0?0,1,0,0
1734783168480,2,Homepage visit,200,OK,BasicTest 1-26,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node015x883avjtbs61agac1ls1i4y120360.node0?0,1,0,0
1734783168480,1,Homepage visit-0,302,Found,BasicTest 1-26,,true,,600,116,1,1,http://localhost:8080/,1,0,0
1734783168481,1,Homepage visit-1,200,OK,BasicTest 1-26,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node015x883avjtbs61agac1ls1i4y120360.node0?0,1,0,0
1734783168527,3,Homepage visit,200,OK,BasicTest 1-27,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node0rwh28zkzvcpp18keqocjhijut20361.node0?0,2,0,1
1734783168527,2,Homepage visit-0,302,Found,BasicTest 1-27,,true,,598,116,1,1,http://localhost:8080/,2,0,1
1734783168529,1,Homepage visit-1,200,OK,BasicTest 1-27,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node0rwh28zkzvcpp18keqocjhijut20361.node0?0,1,0,0
1734783168530,1,Homepage visit,200,OK,BasicTest 1-27,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node01deigtduk1yif1k4g1j3ttzvw820362.node0?0,1,0,0
1734783168530,1,Homepage visit-0,302,Found,BasicTest 1-27,,true,,600,116,1,1,http://localhost:8080/,1,0,0
1734783168531,0,Homepage visit-1,200,OK,BasicTest 1-27,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node01deigtduk1yif1k4g1j3ttzvw820362.node0?0,0,0,0
1734783168532,1,Homepage visit,200,OK,BasicTest 1-27,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0lgoy0abnlcpi8qiryokmb9h920363.node0?0,0,0,0
1734783168532,0,Homepage visit-0,302,Found,BasicTest 1-27,,true,,596,116,1,1,http://localhost:8080/,0,0,0
1734783168532,1,Homepage visit-1,200,OK,BasicTest 1-27,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0lgoy0abnlcpi8qiryokmb9h920363.node0?0,1,0,0
1734783168533,2,Homepage visit,200,OK,BasicTest 1-27,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node01optb3p9dmmtufd9rt60r1h9c20364.node0?0,1,0,0
1734783168533,1,Homepage visit-0,302,Found,BasicTest 1-27,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168534,1,Homepage visit-1,200,OK,BasicTest 1-27,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node01optb3p9dmmtufd9rt60r1h9c20364.node0?0,1,0,0
1734783168535,1,Homepage visit,200,OK,BasicTest 1-27,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node01ck8sar47cu12sm606uiluxbu20365.node0?0,1,0,0
1734783168535,1,Homepage visit-0,302,Found,BasicTest 1-27,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168536,0,Homepage visit-1,200,OK,BasicTest 1-27,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node01ck8sar47cu12sm606uiluxbu20365.node0?0,0,0,0
1734783168582,2,Homepage visit,200,OK,BasicTest 1-28,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node0m988u93fylas1t2k3j0pbj9dr20366.node0?0,1,0,1
1734783168582,1,Homepage visit-0,302,Found,BasicTest 1-28,,true,,598,116,1,1,http://localhost:8080/,1,0,1
1734783168584,0,Homepage visit-1,200,OK,BasicTest 1-28,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node0m988u93fylas1t2k3j0pbj9dr20366.node0?0,0,0,0
1734783168584,2,Homepage visit,200,OK,BasicTest 1-28,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0405x2b2d63bie4wvgo6jh4bf20367.node0?0,1,0,0
1734783168584,1,Homepage visit-0,302,Found,BasicTest 1-28,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168585,1,Homepage visit-1,200,OK,BasicTest 1-28,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0405x2b2d63bie4wvgo6jh4bf20367.node0?0,1,0,0
1734783168586,1,Homepage visit,200,OK,BasicTest 1-28,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node05pt06ljjwxst18ja1razmbxl320368.node0?0,0,0,0
1734783168586,0,Homepage visit-0,302,Found,BasicTest 1-28,,true,,598,116,1,1,http://localhost:8080/,0,0,0
1734783168586,1,Homepage visit-1,200,OK,BasicTest 1-28,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node05pt06ljjwxst18ja1razmbxl320368.node0?0,1,0,0
1734783168587,1,Homepage visit,200,OK,BasicTest 1-28,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node01661i08nngrut1t2vkh8b7svnv20369.node0?0,1,0,0
1734783168587,1,Homepage visit-0,302,Found,BasicTest 1-28,,true,,600,116,1,1,http://localhost:8080/,1,0,0
1734783168588,0,Homepage visit-1,200,OK,BasicTest 1-28,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node01661i08nngrut1t2vkh8b7svnv20369.node0?0,0,0,0
1734783168589,1,Homepage visit,200,OK,BasicTest 1-28,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node01b6q42qqmz5vc168ej0y8kg3qy20370.node0?0,0,0,0
1734783168589,0,Homepage visit-0,302,Found,BasicTest 1-28,,true,,600,116,1,1,http://localhost:8080/,0,0,0
1734783168589,1,Homepage visit-1,200,OK,BasicTest 1-28,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node01b6q42qqmz5vc168ej0y8kg3qy20370.node0?0,1,0,0
1734783168631,2,Homepage visit,200,OK,BasicTest 1-29,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0z6tcu7r90b8ghsi05g92dbdv20371.node0?0,1,0,0
1734783168631,1,Homepage visit-0,302,Found,BasicTest 1-29,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168632,1,Homepage visit-1,200,OK,BasicTest 1-29,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0z6tcu7r90b8ghsi05g92dbdv20371.node0?0,1,0,0
1734783168633,1,Homepage visit,200,OK,BasicTest 1-29,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node015nflk7ayabwjdehma5i8nwhx20372.node0?0,0,0,0
1734783168633,0,Homepage visit-0,302,Found,BasicTest 1-29,,true,,598,116,1,1,http://localhost:8080/,0,0,0
1734783168634,0,Homepage visit-1,200,OK,BasicTest 1-29,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node015nflk7ayabwjdehma5i8nwhx20372.node0?0,0,0,0
1734783168634,1,Homepage visit,200,OK,BasicTest 1-29,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node01asfbdczksl351c6fj3sxl2de920373.node0?0,1,0,0
1734783168634,1,Homepage visit-0,302,Found,BasicTest 1-29,,true,,600,116,1,1,http://localhost:8080/,1,0,0
1734783168635,0,Homepage visit-1,200,OK,BasicTest 1-29,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node01asfbdczksl351c6fj3sxl2de920373.node0?0,0,0,0
1734783168636,1,Homepage visit,200,OK,BasicTest 1-29,text,true,,7855,285,1,1,http://localhost:8080/;jsessionid=node0h15a0tmpi6yzp59pnyo5fgc20374.node0?0,0,0,0
1734783168636,0,Homepage visit-0,302,Found,BasicTest 1-29,,true,,594,116,1,1,http://localhost:8080/,0,0,0
1734783168636,1,Homepage visit-1,200,OK,BasicTest 1-29,text,true,,7261,169,1,1,http://localhost:8080/;jsessionid=node0h15a0tmpi6yzp59pnyo5fgc20374.node0?0,1,0,0
1734783168637,1,Homepage visit,200,OK,BasicTest 1-29,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0rfbr6cgqkg15g5gpcmlsz1ak20375.node0?0,0,0,0
1734783168637,0,Homepage visit-0,302,Found,BasicTest 1-29,,true,,596,116,1,1,http://localhost:8080/,0,0,0
1734783168637,1,Homepage visit-1,200,OK,BasicTest 1-29,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0rfbr6cgqkg15g5gpcmlsz1ak20375.node0?0,1,0,0
1734783168687,3,Homepage visit,200,OK,BasicTest 1-30,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0uvmxpv7crf1v36klyye4kbts20376.node0?0,2,0,1
1734783168687,2,Homepage visit-0,302,Found,BasicTest 1-30,,true,,596,116,1,1,http://localhost:8080/,2,0,1
1734783168689,1,Homepage visit-1,200,OK,BasicTest 1-30,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0uvmxpv7crf1v36klyye4kbts20376.node0?0,1,0,0
1734783168690,1,Homepage visit,200,OK,BasicTest 1-30,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node01q4inxeqwvprt1bdsvpbvx8kgh20377.node0?0,1,0,0
1734783168690,1,Homepage visit-0,302,Found,BasicTest 1-30,,true,,600,116,1,1,http://localhost:8080/,1,0,0
1734783168691,0,Homepage visit-1,200,OK,BasicTest 1-30,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node01q4inxeqwvprt1bdsvpbvx8kgh20377.node0?0,0,0,0
1734783168692,1,Homepage visit,200,OK,BasicTest 1-30,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node01sq70jk62ltzx19nu9mkvrlz1620378.node0?0,0,0,0
1734783168692,0,Homepage visit-0,302,Found,BasicTest 1-30,,true,,600,116,1,1,http://localhost:8080/,0,0,0
1734783168692,1,Homepage visit-1,200,OK,BasicTest 1-30,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node01sq70jk62ltzx19nu9mkvrlz1620378.node0?0,1,0,0
1734783168693,2,Homepage visit,200,OK,BasicTest 1-30,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node04ojanuwuifqxqqkz024f9p7i20379.node0?0,1,0,0
1734783168693,1,Homepage visit-0,302,Found,BasicTest 1-30,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168694,1,Homepage visit-1,200,OK,BasicTest 1-30,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node04ojanuwuifqxqqkz024f9p7i20379.node0?0,1,0,0
1734783168695,1,Homepage visit,200,OK,BasicTest 1-30,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node09bh1uwvjgt921jrx97kou26nr20380.node0?0,1,0,0
1734783168695,1,Homepage visit-0,302,Found,BasicTest 1-30,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168696,0,Homepage visit-1,200,OK,BasicTest 1-30,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node09bh1uwvjgt921jrx97kou26nr20380.node0?0,0,0,0
1734783168737,2,Homepage visit,200,OK,BasicTest 1-31,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node01rghxnz9wjg1iztcwov2x8j120381.node0?0,1,0,0
1734783168737,1,Homepage visit-0,302,Found,BasicTest 1-31,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168738,1,Homepage visit-1,200,OK,BasicTest 1-31,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node01rghxnz9wjg1iztcwov2x8j120381.node0?0,1,0,0
1734783168739,2,Homepage visit,200,OK,BasicTest 1-31,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node02yvca988ov59a0pf5f5bt9ef20382.node0?0,1,0,0
1734783168739,1,Homepage visit-0,302,Found,BasicTest 1-31,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168740,1,Homepage visit-1,200,OK,BasicTest 1-31,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node02yvca988ov59a0pf5f5bt9ef20382.node0?0,1,0,0
1734783168741,1,Homepage visit,200,OK,BasicTest 1-31,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0y55eh684h14t9ymzegits2al20383.node0?0,1,0,0
1734783168741,1,Homepage visit-0,302,Found,BasicTest 1-31,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168742,0,Homepage visit-1,200,OK,BasicTest 1-31,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0y55eh684h14t9ymzegits2al20383.node0?0,0,0,0
1734783168743,1,Homepage visit,200,OK,BasicTest 1-31,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node019v3o85jlnonq2ujpi0f52xzo20384.node0?0,0,0,0
1734783168743,0,Homepage visit-0,302,Found,BasicTest 1-31,,true,,598,116,1,1,http://localhost:8080/,0,0,0
1734783168743,1,Homepage visit-1,200,OK,BasicTest 1-31,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node019v3o85jlnonq2ujpi0f52xzo20384.node0?0,1,0,0
1734783168744,1,Homepage visit,200,OK,BasicTest 1-31,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node01tosv6i3dnazz19r2dsdq86cf020385.node0?0,1,0,0
1734783168744,1,Homepage visit-0,302,Found,BasicTest 1-31,,true,,600,116,1,1,http://localhost:8080/,1,0,0
1734783168745,0,Homepage visit-1,200,OK,BasicTest 1-31,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node01tosv6i3dnazz19r2dsdq86cf020385.node0?0,0,0,0
1734783168786,3,Homepage visit,200,OK,BasicTest 1-32,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node0ilq8vrdpmz951cnzxnoe6zq1q20386.node0?0,2,0,1
1734783168786,2,Homepage visit-0,302,Found,BasicTest 1-32,,true,,598,116,1,1,http://localhost:8080/,2,0,1
1734783168788,1,Homepage visit-1,200,OK,BasicTest 1-32,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node0ilq8vrdpmz951cnzxnoe6zq1q20386.node0?0,1,0,0
1734783168789,1,Homepage visit,200,OK,BasicTest 1-32,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0d7sr2s7blfxsg6ft294zqb9i20387.node0?0,1,0,0
1734783168789,1,Homepage visit-0,302,Found,BasicTest 1-32,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168790,0,Homepage visit-1,200,OK,BasicTest 1-32,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0d7sr2s7blfxsg6ft294zqb9i20387.node0?0,0,0,0
1734783168791,1,Homepage visit,200,OK,BasicTest 1-32,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0syks08pvw10dvebnrd0kqm0l20388.node0?0,0,0,0
1734783168791,0,Homepage visit-0,302,Found,BasicTest 1-32,,true,,596,116,1,1,http://localhost:8080/,0,0,0
1734783168791,1,Homepage visit-1,200,OK,BasicTest 1-32,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0syks08pvw10dvebnrd0kqm0l20388.node0?0,1,0,0
1734783168792,1,Homepage visit,200,OK,BasicTest 1-32,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node012uaztzm6w4jwfrk9rhop4u1k20389.node0?0,1,0,0
1734783168792,1,Homepage visit-0,302,Found,BasicTest 1-32,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168793,0,Homepage visit-1,200,OK,BasicTest 1-32,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node012uaztzm6w4jwfrk9rhop4u1k20389.node0?0,0,0,0
1734783168793,2,Homepage visit,200,OK,BasicTest 1-32,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node01zbw8d269mdm1lv0slcq6c3bw20390.node0?0,1,0,0
1734783168793,1,Homepage visit-0,302,Found,BasicTest 1-32,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168794,1,Homepage visit-1,200,OK,BasicTest 1-32,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node01zbw8d269mdm1lv0slcq6c3bw20390.node0?0,1,0,0
1734783168838,2,Homepage visit,200,OK,BasicTest 1-33,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node02jzg3ekdk5mme3a2g546cdtn20391.node0?0,1,0,0
1734783168838,1,Homepage visit-0,302,Found,BasicTest 1-33,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168839,1,Homepage visit-1,200,OK,BasicTest 1-33,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node02jzg3ekdk5mme3a2g546cdtn20391.node0?0,1,0,0
1734783168840,2,Homepage visit,200,OK,BasicTest 1-33,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node0o2ot2qv8ozc71oacnh7vrv65d20392.node0?0,1,0,0
1734783168840,1,Homepage visit-0,302,Found,BasicTest 1-33,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168841,1,Homepage visit-1,200,OK,BasicTest 1-33,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node0o2ot2qv8ozc71oacnh7vrv65d20392.node0?0,1,0,0
1734783168842,1,Homepage visit,200,OK,BasicTest 1-33,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node02kc4cltykwpbwkyj0hdpvwc120393.node0?0,1,0,0
1734783168842,1,Homepage visit-0,302,Found,BasicTest 1-33,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168843,0,Homepage visit-1,200,OK,BasicTest 1-33,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node02kc4cltykwpbwkyj0hdpvwc120393.node0?0,0,0,0
1734783168843,1,Homepage visit,200,OK,BasicTest 1-33,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node0zuvedbwmdfts1qhcwi73rdbqh20394.node0?0,1,0,0
1734783168843,1,Homepage visit-0,302,Found,BasicTest 1-33,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168844,0,Homepage visit-1,200,OK,BasicTest 1-33,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node0zuvedbwmdfts1qhcwi73rdbqh20394.node0?0,0,0,0
1734783168844,1,Homepage visit,200,OK,BasicTest 1-33,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node014w1tc7iw48ql1l3u0w1e32qlv20395.node0?0,1,0,0
1734783168844,1,Homepage visit-0,302,Found,BasicTest 1-33,,true,,600,116,1,1,http://localhost:8080/,1,0,0
1734783168845,0,Homepage visit-1,200,OK,BasicTest 1-33,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node014w1tc7iw48ql1l3u0w1e32qlv20395.node0?0,0,0,0
1734783168889,3,Homepage visit,200,OK,BasicTest 1-34,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node0c0ct9ulydve11snfk9jat50ul20396.node0?0,2,0,1
1734783168889,2,Homepage visit-0,302,Found,BasicTest 1-34,,true,,598,116,1,1,http://localhost:8080/,2,0,1
1734783168891,1,Homepage visit-1,200,OK,BasicTest 1-34,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node0c0ct9ulydve11snfk9jat50ul20396.node0?0,1,0,0
1734783168892,2,Homepage visit,200,OK,BasicTest 1-34,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node01bmr2guw02l6y1iql9vcsw0zpl20397.node0?0,1,0,0
1734783168892,1,Homepage visit-0,302,Found,BasicTest 1-34,,true,,600,116,1,1,http://localhost:8080/,1,0,0
1734783168893,1,Homepage visit-1,200,OK,BasicTest 1-34,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node01bmr2guw02l6y1iql9vcsw0zpl20397.node0?0,1,0,0
1734783168894,1,Homepage visit,200,OK,BasicTest 1-34,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node01reyrhn70mro0y7apahdwz8nk20398.node0?0,1,0,0
1734783168894,1,Homepage visit-0,302,Found,BasicTest 1-34,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168895,0,Homepage visit-1,200,OK,BasicTest 1-34,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node01reyrhn70mro0y7apahdwz8nk20398.node0?0,0,0,0
1734783168895,2,Homepage visit,200,OK,BasicTest 1-34,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node01ez4sa08dw3v0qsdhyridpliq20399.node0?0,1,0,0
1734783168895,1,Homepage visit-0,302,Found,BasicTest 1-34,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168896,1,Homepage visit-1,200,OK,BasicTest 1-34,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node01ez4sa08dw3v0qsdhyridpliq20399.node0?0,1,0,0
1734783168898,1,Homepage visit,200,OK,BasicTest 1-34,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0py5fjaphqiicxkv2uqocg6pc20400.node0?0,0,0,0
1734783168898,0,Homepage visit-0,302,Found,BasicTest 1-34,,true,,596,116,1,1,http://localhost:8080/,0,0,0
1734783168898,1,Homepage visit-1,200,OK,BasicTest 1-34,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0py5fjaphqiicxkv2uqocg6pc20400.node0?0,1,0,0
1734783168943,2,Homepage visit,200,OK,BasicTest 1-35,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node04g8q40ztyplr1wktrh9hy0u9v20401.node0?0,1,0,0
1734783168943,1,Homepage visit-0,302,Found,BasicTest 1-35,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168945,0,Homepage visit-1,200,OK,BasicTest 1-35,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node04g8q40ztyplr1wktrh9hy0u9v20401.node0?0,0,0,0
1734783168946,1,Homepage visit,200,OK,BasicTest 1-35,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node01jon2e9oqqky0b2y1sko4d4uq20402.node0?0,1,0,0
1734783168946,1,Homepage visit-0,302,Found,BasicTest 1-35,,true,,598,116,1,1,http://localhost:8080/,1,0,0
1734783168947,0,Homepage visit-1,200,OK,BasicTest 1-35,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node01jon2e9oqqky0b2y1sko4d4uq20402.node0?0,0,0,0
1734783168947,2,Homepage visit,200,OK,BasicTest 1-35,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0rjwdrvz7rkxnu976ty0ss9iw20403.node0?0,1,0,0
1734783168947,1,Homepage visit-0,302,Found,BasicTest 1-35,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168948,1,Homepage visit-1,200,OK,BasicTest 1-35,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0rjwdrvz7rkxnu976ty0ss9iw20403.node0?0,1,0,0
1734783168949,1,Homepage visit,200,OK,BasicTest 1-35,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node019551q19xru2n19mmkxb1n21kh20404.node0?0,1,0,0
1734783168949,1,Homepage visit-0,302,Found,BasicTest 1-35,,true,,600,116,1,1,http://localhost:8080/,1,0,0
1734783168950,0,Homepage visit-1,200,OK,BasicTest 1-35,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node019551q19xru2n19mmkxb1n21kh20404.node0?0,0,0,0
1734783168950,2,Homepage visit,200,OK,BasicTest 1-35,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0swj2zcwl7r01ghg9g7boo3zu20405.node0?0,1,0,0
1734783168950,1,Homepage visit-0,302,Found,BasicTest 1-35,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783168951,1,Homepage visit-1,200,OK,BasicTest 1-35,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0swj2zcwl7r01ghg9g7boo3zu20405.node0?0,1,0,0
1734783168992,2,Homepage visit,200,OK,BasicTest 1-36,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node01q8t39we21mga1dheef894x9ws20406.node0?0,2,0,1
1734783168992,2,Homepage visit-0,302,Found,BasicTest 1-36,,true,,600,116,1,1,http://localhost:8080/,2,0,1
1734783168994,0,Homepage visit-1,200,OK,BasicTest 1-36,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node01q8t39we21mga1dheef894x9ws20406.node0?0,0,0,0
1734783168995,1,Homepage visit,200,OK,BasicTest 1-36,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node0yf17iex3crrl1x5utsscv40ej20407.node0?0,0,0,0
1734783168995,0,Homepage visit-0,302,Found,BasicTest 1-36,,true,,598,116,1,1,http://localhost:8080/,0,0,0
1734783168995,1,Homepage visit-1,200,OK,BasicTest 1-36,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node0yf17iex3crrl1x5utsscv40ej20407.node0?0,1,0,0
1734783168996,1,Homepage visit,200,OK,BasicTest 1-36,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node017bnd0wrpvcbmcyjmsciek32r20408.node0?0,0,0,0
1734783168996,0,Homepage visit-0,302,Found,BasicTest 1-36,,true,,598,116,1,1,http://localhost:8080/,0,0,0
1734783168996,1,Homepage visit-1,200,OK,BasicTest 1-36,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node017bnd0wrpvcbmcyjmsciek32r20408.node0?0,1,0,0
1734783168997,1,Homepage visit,200,OK,BasicTest 1-36,text,true,,7855,285,1,1,http://localhost:8080/;jsessionid=node0ltn9naslceq18ic3dnbbpga20409.node0?0,1,0,0
1734783168997,1,Homepage visit-0,302,Found,BasicTest 1-36,,true,,594,116,1,1,http://localhost:8080/,1,0,0
1734783168998,0,Homepage visit-1,200,OK,BasicTest 1-36,text,true,,7261,169,1,1,http://localhost:8080/;jsessionid=node0ltn9naslceq18ic3dnbbpga20409.node0?0,0,0,0
1734783168998,2,Homepage visit,200,OK,BasicTest 1-36,text,true,,7906,288,1,1,http://localhost:8080/;jsessionid=node01ebpfit274enl1cphc00gc5x0u20410.node0?0,1,0,0
1734783168998,1,Homepage visit-0,302,Found,BasicTest 1-36,,true,,600,116,1,1,http://localhost:8080/,1,0,0
1734783168999,1,Homepage visit-1,200,OK,BasicTest 1-36,text,true,,7306,172,1,1,http://localhost:8080/;jsessionid=node01ebpfit274enl1cphc00gc5x0u20410.node0?0,1,0,0
1734783169044,3,Homepage visit,200,OK,BasicTest 1-37,text,true,,7889,287,1,1,http://localhost:8080/;jsessionid=node05oqr05r9r1sf1clcmsf3wca6620411.node0?0,2,0,1
1734783169044,2,Homepage visit-0,302,Found,BasicTest 1-37,,true,,598,116,1,1,http://localhost:8080/,2,0,1
1734783169046,1,Homepage visit-1,200,OK,BasicTest 1-37,text,true,,7291,171,1,1,http://localhost:8080/;jsessionid=node05oqr05r9r1sf1clcmsf3wca6620411.node0?0,1,0,0
1734783169047,1,Homepage visit,200,OK,BasicTest 1-37,text,true,,7872,286,1,1,http://localhost:8080/;jsessionid=node0e3enz8rb44n10kwpa65kqtje20412.node0?0,1,0,0
1734783169047,1,Homepage visit-0,302,Found,BasicTest 1-37,,true,,596,116,1,1,http://localhost:8080/,1,0,0
1734783169048,0,Homepage visit-1,200,OK,BasicTest 1-37,text,true,,7276,170,1,1,http://localhost:8080/;jsessionid=node0e3enz8rb44n10kwpa65kqtje20412.node0?0,0,0,0
1734783169049,1,Homepage visit,200,OK,BasicTest 1-37,text,true,,7855,285,1,1,http://localhost:8080/;jsessionid=node045tuye5pt19rmrd1ioqjs1d20413.node0?0,1,0,0
1734783169049,1,Homepage visit-0,302,Found,BasicTest 1-37,,true,,594,116,1,1,http://localhost:8080/,1,0,0
