site,date,time,navTime,totalTime,lcp,fcp,ttfb,tbt,tti,longTasks,longestTask,error
"http://localhost:8080/","2024-11-27","14:13:14","841","5860","343.9000000022352","300.9000000022352","42.100000001490116","0","300.9000000022352","0","-1",""
"http://localhost:8080/","2024-11-27","14:13:21","806","5821","315.80000000074506","275","36.599999997764826","0","275","0","-1",""
"http://localhost:8080/","2024-11-27","14:13:27","783","5797","287.5999999977648","251.69999999925494","33.599999997764826","0","251.69999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","14:13:33","781","5794","290.80000000074506","259.1000000014901","36.399999998509884","0","259.1000000014901","0","-1",""
"http://localhost:8080/","2024-11-27","14:13:39","768","5781","273.6000000014901","240.5","28","0","240.5","0","-1",""
"http://localhost:8080/","2024-11-27","14:13:45","777","5790","290.5","243.10000000149012","32.400000002235174","0","243.10000000149012","0","-1",""
"http://localhost:8080/","2024-11-27","14:13:51","776","5783","280.0999999977648","244.59999999776483","31.199999999254942","0","244.59999999776483","0","-1",""
"http://localhost:8080/","2024-11-27","14:13:57","771","5782","287.0999999977648","238.5","26.5","0","238.5","0","-1",""
"http://localhost:8080/","2024-11-27","14:14:03","768","5780","278.6000000014901","243.5","30.100000001490116","0","243.5","0","-1",""
"http://localhost:8080/","2024-11-27","14:14:09","773","5785","289.8999999985099","243.59999999776483","32.69999999925494","0","243.59999999776483","0","-1",""
"http://localhost:8080/","2024-11-27","14:14:15","751","5764","260.80000000074506","226.59999999776483","27.5","0","226.59999999776483","0","-1",""
"http://localhost:8080/","2024-11-27","14:14:21","756","5768","270.5","228.80000000074506","29.699999999254942","0","228.80000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:14:27","766","5778","279.69999999925494","236.5","24.799999997019768","0","236.5","0","-1",""
"http://localhost:8080/","2024-11-27","14:14:33","789","5802","301.3999999985099","259.30000000074506","25.5","0","259.30000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:14:39","761","5773","273.30000000074506","232.30000000074506","23.5","0","232.30000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:14:45","764","5777","271.69999999925494","236.89999999850988","22.5","0","236.89999999850988","0","-1",""
"http://localhost:8080/","2024-11-27","14:14:51","757","5766","274.80000000074506","243.09999999776483","20.300000000745058","0","243.09999999776483","0","-1",""
"http://localhost:8080/","2024-11-27","14:14:57","765","5777","271","237.20000000298023","25.100000001490116","0","237.20000000298023","0","-1",""
"http://localhost:8080/","2024-11-27","14:15:03","746","5758","263.8999999985099","230.89999999850988","22.800000000745058","0","230.89999999850988","0","-1",""
"http://localhost:8080/","2024-11-27","14:15:09","750","5762","265.69999999925494","222.30000000074506","24.300000000745058","0","222.30000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:15:15","754","5766","268.5","226.90000000223517","24.200000002980232","0","226.90000000223517","0","-1",""
"http://localhost:8080/","2024-11-27","14:15:21","756","5767","264.1000000014901","228.10000000149012","21.300000000745058","0","228.10000000149012","0","-1",""
"http://localhost:8080/","2024-11-27","14:15:27","758","5771","273.30000000074506","231.70000000298023","19.900000002235174","0","231.70000000298023","0","-1",""
"http://localhost:8080/","2024-11-27","14:15:33","769","5781","275.6000000014901","239.40000000223517","22.5","0","239.40000000223517","0","-1",""
"http://localhost:8080/","2024-11-27","14:15:39","758","5771","261.80000000074506","230.80000000074506","18.800000000745058","0","230.80000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:15:45","750","5762","266.30000000074506","222.80000000074506","19.899999998509884","0","222.80000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:15:51","762","5774","268.79999999701977","235.69999999925494","28.5","0","235.69999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","14:15:57","757","5770","270.80000000074506","239","20.699999999254942","0","239","0","-1",""
"http://localhost:8080/","2024-11-27","14:16:03","759","5770","276.6000000014901","232.30000000074506","21.800000000745058","0","232.30000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:16:09","766","5779","279.5","239.80000000074506","19.900000002235174","0","239.80000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:16:15","777","5789","293.80000000074506","261.80000000074506","24","0","261.80000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:16:21","748","5759","257.19999999925494","221.19999999925494","17.699999999254942","0","221.19999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","14:16:27","746","5758","260.0999999977648","217.80000000074506","19.099999997764826","0","217.80000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:16:33","778","5789","286","252.59999999776483","23","0","252.59999999776483","0","-1",""
"http://localhost:8080/","2024-11-27","14:16:39","764","5776","279.6000000014901","239.5","16.300000000745058","0","239.5","0","-1",""
"http://localhost:8080/","2024-11-27","14:16:45","772","5785","278.19999999925494","244.80000000074506","20.800000000745058","0","244.80000000074506","0","-1",""
"http://localhost:8080/","2024-11-27","14:16:51","751","5764","268","225.10000000149012","20.300000000745058","0","225.10000000149012","0","-1",""
"http://localhost:8080/","2024-11-27","14:16:57","751","5763","264.69999999925494","222.60000000149012","20.800000000745058","0","222.60000000149012","0","-1",""
"http://localhost:8080/","2024-11-27","14:17:03","754","5768","272.29999999701977","229.89999999850988","19.299999997019768","0","229.89999999850988","0","-1",""
"http://localhost:8080/","2024-11-27","14:17:09","753","5765","259.19999999925494","227.90000000223517","15.699999999254942","0","227.90000000223517","0","-1",""
"http://localhost:8080/","2024-11-27","14:17:15","751","5762","262","222.5","15.300000000745058","0","222.5","0","-1",""
"http://localhost:8080/","2024-11-27","14:17:21","744","5756","250.90000000223517","215.70000000298023","19.400000002235174","0","215.70000000298023","0","-1",""
"http://localhost:8080/","2024-11-27","14:17:27","757","5769","265","229.69999999925494","21.100000001490116","0","229.69999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","14:17:33","753","5766","269.5999999977648","226.29999999701977","20.799999997019768","0","226.29999999701977","0","-1",""
"http://localhost:8080/","2024-11-27","14:17:39","756","5769","267.3999999985099","228.89999999850988","19.199999999254942","0","228.89999999850988","0","-1",""
"http://localhost:8080/","2024-11-27","14:17:45","750","5762","258.80000000074506","224.69999999925494","17.300000000745058","0","224.69999999925494","0","-1",""
"http://localhost:8080/","2024-11-27","14:17:51","749","5760","260.79999999701977","221.59999999776483","20.299999997019768","0","221.59999999776483","0","-1",""
"http://localhost:8080/","2024-11-27","14:17:57","764","5777","270.79999999701977","238.09999999776483","22.299999997019768","0","238.09999999776483","0","-1",""
