site,date,time,navTime,totalTime,lcp,fcp,ttfb,tbt,tti,longTasks,longestTask,error
"http://localhost:8080/","2024-11-28","15:47:40","4898","9926","1306.7000000029802","1306.7000000029802","164.59999999403954","208","4056.0999999940395","5","184",""
"http://localhost:8080/","2024-11-28","15:47:50","4790","9814","1236.3999999910593","1236.3999999910593","170.5","196","3960.8999999910593","4","176",""
"http://localhost:8080/","2024-11-28","15:48:01","4794","9818","1245.2000000029802","1245.2000000029802","160.09999999403954","193","3955.5999999940395","4","170",""
"http://localhost:8080/","2024-11-28","15:48:11","4792","9819","1239.2999999970198","1239.2999999970198","169.59999999403954","192","3954.2999999970198","4","171",""
"http://localhost:8080/","2024-11-28","15:48:22","4795","9818","1225.9000000059605","1225.9000000059605","161","186","3953.5","4","167",""
"http://localhost:8080/","2024-11-28","15:48:32","4791","9813","1225.5999999940395","1225.5999999940395","159.59999999403954","194","3956.199999988079","4","170",""
"http://localhost:8080/","2024-11-28","15:48:43","4771","9796","1224.699999988079","1224.699999988079","160.5","187","3936.199999988079","4","169",""
"http://localhost:8080/","2024-11-28","15:48:53","4798","9819","1239.2000000029802","1239.2000000029802","165.79999999701977","196","3967.2000000029802","4","174",""
"http://localhost:8080/","2024-11-28","15:49:04","4790","9813","1225.5999999940395","1225.5999999940395","158.59999999403954","190","3955.3999999910593","4","170",""
"http://localhost:8080/","2024-11-28","15:49:14","4794","9818","1242.2000000029802","1242.2000000029802","159.5","192","3958.5999999940395","4","169",""
"http://localhost:8080/","2024-11-28","15:49:25","4786","9809","1237.300000011921","1237.300000011921","165.5","189","3948.9000000059605","4","169",""
"http://localhost:8080/","2024-11-28","15:49:35","4791","9815","1239.3999999910593","1239.3999999910593","158.19999998807907","204","3960.5","4","172",""
"http://localhost:8080/","2024-11-28","15:49:46","4808","9829","1240.2999999970198","1240.2999999970198","165.79999999701977","192","3972.5999999940395","4","172",""
"http://localhost:8080/","2024-11-28","15:49:56","4817","9841","1255.0999999940395","1255.0999999940395","166.3999999910593","201","3974","4","179",""
"http://localhost:8080/","2024-11-28","15:50:07","4785","9805","1227","1227","158.09999999403954","190","3949.2999999970198","4","169",""
"http://localhost:8080/","2024-11-28","15:50:17","4794","9815","1237.7000000029802","1237.7000000029802","165.29999999701977","203","3956.0999999940395","4","173",""
"http://localhost:8080/","2024-11-28","15:50:28","4797","9821","1240.6000000089407","1240.6000000089407","166.29999999701977","190","3962.5","4","171",""
"http://localhost:8080/","2024-11-28","15:50:38","4792","9816","1233.7000000029802","1233.7000000029802","158.20000000298023","195","3955.7000000029802","4","176",""
"http://localhost:8080/","2024-11-28","15:50:49","4800","9824","1244.9000000059605","1244.9000000059605","167.1000000089407","189","3960.2999999970198","4","169",""
"http://localhost:8080/","2024-11-28","15:50:59","4799","9825","1234.7999999970198","1234.7999999970198","158","190","3969.5999999940395","4","170",""
"http://localhost:8080/","2024-11-28","15:51:10","4810","9833","1241.2000000029802","1241.2000000029802","165.40000000596046","191","3971","4","171",""
"http://localhost:8080/","2024-11-28","15:51:20","4777","9799","1223","1223","157.20000000298023","189","3942.2999999970198","4","169",""
"http://localhost:8080/","2024-11-28","15:51:31","4801","9824","1240.8999999910593","1240.8999999910593","165.8999999910593","192","3962.8999999910593","4","170",""
